symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
20MICRONS,EQ,2026-01-20,185.43,184.2,185.6,175.67,177.87,176.9,180.52,136376,246.18,3749,61155,44.84
21STCENMGM,EQ,2026-01-20,42.89,42.04,42.04,42.04,42.04,42.04,42.04,1063,0.45,17,1063,100.0
360ONE,EQ,2026-01-20,1170.1,1162.0,1163.9,1123.5,1129.6,1129.6,1138.17,1700344,19352.87,80146,695565,40.91
3IINFOLTD,EQ,2026-01-20,15.17,15.2,15.25,14.79,14.79,14.83,14.94,808943,120.87,1540,684300,84.59
3MINDIA,EQ,2026-01-20,34445.0,34445.0,34445.0,33000.0,33400.0,33375.0,33663.24,4275,1439.1,2266,2352,55.02
3PLAND,EQ,2026-01-20,36.23,36.0,36.4,35.1,36.19,36.16,35.98,1736,0.62,84,1661,95.68
5PAISA,EQ,2026-01-20,378.95,377.05,393.6,353.95,363.0,358.0,374.83,321398,1204.69,10125,54589,16.98
63MOONS,EQ,2026-01-20,656.65,652.05,654.45,607.95,612.0,611.6,631.07,126032,795.35,6412,79446,63.04
A2ZINFRA,EQ,2026-01-20,14.43,14.35,14.83,13.71,13.93,13.75,13.94,374727,52.22,661,253504,67.65
AAATECH,EQ,2026-01-20,118.67,118.0,119.85,112.74,112.74,112.75,116.05,74031,85.91,1786,47208,63.77
AADHARHFC,EQ,2026-01-20,470.35,470.35,471.5,466.45,470.0,470.05,468.68,496194,2325.55,13569,360276,72.61
AAKASH,EQ,2026-01-20,8.42,8.3,8.59,8.05,8.22,8.17,8.27,69283,5.73,392,56527,81.59
AAREYDRUGS,EQ,2026-01-20,62.73,61.35,63.5,60.54,63.49,62.9,62.51,139856,87.42,1307,84400,60.35
AARON,EQ,2026-01-20,159.37,159.37,162.99,154.0,156.8,155.76,158.29,22970,36.36,908,11518,50.14
AARTECH,EQ,2026-01-20,52.53,52.5,52.96,48.6,49.9,49.24,50.44,29835,15.05,704,20105,67.39
AARTIDRUGS,EQ,2026-01-20,376.5,376.2,379.0,368.55,379.0,375.05,373.64,152668,570.43,7676,90228,59.1
AARTIIND,EQ,2026-01-20,353.45,351.5,352.95,343.6,345.05,345.75,348.32,648340,2258.29,20087,288035,44.43
AARTIPHARM,EQ,2026-01-20,777.05,779.0,779.0,750.2,759.5,752.65,764.35,199202,1522.61,16997,93730,47.05
AARTISURF,EQ,2026-01-20,382.6,410.95,459.1,405.05,459.1,459.1,447.93,272479,1220.51,6820,92331,33.89
AARVI,EQ,2026-01-20,125.18,123.0,126.74,120.0,121.63,122.22,122.91,17188,21.13,719,7715,44.89
AAVAS,EQ,2026-01-20,1413.7,1413.6,1413.7,1377.5,1385.0,1384.7,1387.35,194016,2691.68,19986,97362,50.18
ABB,EQ,2026-01-20,4865.5,4855.0,4855.0,4673.0,4693.0,4691.5,4725.89,413609,19546.72,43871,218192,52.75
ABBOTINDIA,EQ,2026-01-20,27750.0,27750.0,27750.0,27140.0,27185.0,27210.0,27429.74,4656,1277.13,2275,2824,60.65
ABCAPITAL,EQ,2026-01-20,361.1,361.1,366.1,353.75,354.9,355.35,358.33,5387549,19305.04,65693,2183776,40.53
ABCOTS,EQ,2026-01-20,413.8,414.95,414.95,404.2,409.4,409.15,409.93,6976,28.6,366,3382,48.48
ABDL,EQ,2026-01-20,453.5,453.5,456.7,437.6,442.0,439.5,445.45,723701,3223.72,31100,370686,51.22
ABFRL,EQ,2026-01-20,71.89,68.1,68.99,65.78,67.99,67.85,66.89,92217391,61684.29,120581,42414520,45.99
ABGSEC,EQ,2026-01-20,110.8,110.78,111.27,110.7,110.76,110.76,110.81,657,0.73,16,655,99.7
ABINFRA,EQ,2026-01-20,18.86,18.86,19.0,18.2,18.46,18.39,18.59,117428,21.84,717,77763,66.22
ABLBL,EQ,2026-01-20,115.93,110.1,120.12,110.1,112.99,113.24,114.56,7891410,9040.26,58796,2994272,37.94
ABMINTLLTD,EQ,2026-01-20,37.7,37.7,37.7,35.3,37.0,36.52,36.34,2341,0.85,40,1756,75.01
ABREL,EQ,2026-01-20,1481.1,1475.0,1478.1,1359.2,1374.3,1373.1,1395.04,446014,6222.07,26273,261282,58.58
ABSLAMC,EQ,2026-01-20,821.6,820.0,820.0,782.65,787.95,786.65,796.66,153808,1225.33,12931,64524,41.95
ABSLBANETF,EQ,2026-01-20,61.11,61.11,61.31,60.7,60.74,60.89,61.09,162131,99.05,342,159183,98.18
ABSLLIQUID,EQ,2026-01-20,999.99,999.99,1000.01,999.99,1000.01,1000.0,1000.0,6605,66.05,29,1936,29.31
ABSLNN50ET,EQ,2026-01-20,71.84,71.89,72.0,69.99,70.31,70.29,70.87,15499,10.98,407,14752,95.18
ABSLPSE,EQ,2026-01-20,10.2,10.2,10.5,9.95,10.01,9.98,10.04,411256,41.28,1133,300536,73.08
ACC,EQ,2026-01-20,1733.7,1731.1,1743.4,1691.1,1696.0,1696.8,1715.55,180990,3104.98,13132,78286,43.25
ACCELYA,EQ,2026-01-20,1348.2,1349.4,1350.0,1317.0,1334.0,1333.8,1332.96,20069,267.51,1954,12027,59.93
ACCURACY,EQ,2026-01-20,5.21,5.22,5.28,4.86,5.0,5.01,5.03,216784,10.9,1423,133905,61.77
ACE,EQ,2026-01-20,831.75,830.0,830.1,801.0,804.4,804.0,815.49,281677,2297.04,23423,129620,46.02
ACEINTEG,EQ,2026-01-20,20.1,19.63,20.99,19.51,19.71,19.76,19.74,4357,0.86,78,3724,85.47
ACI,EQ,2026-01-20,545.2,540.0,542.75,516.0,521.7,535.1,535.08,208695,1116.68,9106,98723,47.3
ACL,EQ,2026-01-20,64.39,64.0,67.79,60.05,62.01,61.56,64.04,110286,70.63,1315,60827,55.15
ACMESOLAR,EQ,2026-01-20,213.61,213.84,215.94,208.02,210.95,209.68,211.89,399830,847.2,11601,165387,41.36
ACUTAAS,EQ,2026-01-20,1682.2,1682.4,1682.5,1620.0,1621.0,1626.5,1646.22,317536,5227.34,30170,166298,52.37
ADANIENSOL,EQ,2026-01-20,908.4,915.1,928.8,881.0,888.0,885.5,905.86,1936179,17538.99,43919,711874,36.77
ADANIENT,EQ,2026-01-20,2134.6,2134.0,2139.9,2040.0,2050.0,2055.1,2088.47,1160975,24246.66,53992,455049,39.2
ADANIGREEN,EQ,2026-01-20,914.0,914.1,927.0,878.0,885.5,883.2,898.83,2195862,19737.1,54857,718291,32.71
ADANIPORTS,EQ,2026-01-20,1403.0,1409.0,1412.9,1359.6,1375.6,1367.6,1382.62,1799611,24881.74,57324,900567,50.04
ADANIPOWER,EQ,2026-01-20,140.56,141.5,142.4,136.5,138.0,137.48,139.35,15689961,21863.9,93689,7096952,45.23
ADFFOODS,EQ,2026-01-20,188.37,187.5,192.0,180.0,182.32,181.14,183.82,56428,103.73,2027,33031,58.54
ADL,EQ,2026-01-20,73.5,73.0,73.0,71.1,72.5,72.47,72.26,1717,1.24,27,1497,87.19
ADOR,EQ,2026-01-20,1033.2,1023.8,1030.4,996.0,996.0,999.9,1010.38,18521,187.13,1390,14052,75.87
ADROITINFO,EQ,2026-01-20,9.89,10.0,10.0,9.36,9.36,9.51,9.6,25921,2.49,194,23159,89.34
ADSL,EQ,2026-01-20,127.56,127.35,127.5,121.5,122.26,122.15,123.71,236683,292.79,3761,111547,47.13
ADVAIT,EQ,2026-01-20,1452.4,1472.4,1538.9,1366.8,1406.6,1391.8,1445.26,48593,702.29,4721,21696,44.65
ADVANCE,EQ,2026-01-20,124.84,125.9,129.33,122.0,122.0,122.67,126.38,706287,892.58,4413,168892,23.91
ADVANIHOTR,EQ,2026-01-20,60.36,61.89,61.89,59.5,60.0,60.57,60.68,243532,147.77,2778,151543,62.23
ADVENTHTL,EQ,2026-01-20,208.29,208.0,208.0,192.54,193.5,194.56,198.64,251188,498.96,5115,154173,61.38
ADVENZYMES,EQ,2026-01-20,275.55,276.05,278.0,270.0,271.05,270.6,273.18,102828,280.91,3272,56495,54.94
AEGISLOG,EQ,2026-01-20,691.55,689.05,690.25,670.0,674.45,672.9,676.48,269141,1820.69,15319,156665,58.21
AEGISVOPAK,EQ,2026-01-20,214.91,214.81,214.81,200.3,207.9,204.0,205.22,593100,1217.17,15548,245448,41.38
AEQUS,EQ,2026-01-20,134.97,136.21,136.45,134.5,135.42,135.42,135.13,1140339,1540.99,18441,602170,52.81
AEROENTER,EQ,2026-01-20,81.2,82.0,84.8,80.0,80.12,80.56,82.25,342679,281.86,2414,86053,25.11
AEROFLEX,EQ,2026-01-20,173.61,173.5,173.62,167.1,168.98,168.93,170.94,478833,818.5,7418,231465,48.34
AERONEU,EQ,2026-01-20,71.74,74.01,74.35,70.15,70.2,70.58,72.72,25760,18.73,512,10169,39.48
AETHER,EQ,2026-01-20,979.95,979.9,979.9,943.35,969.0,966.45,962.77,225011,2166.33,15876,109652,48.73
AFCONS,EQ,2026-01-20,351.6,350.5,351.55,342.1,350.45,349.85,346.98,339227,1177.06,13799,125423,36.97
AFFLE,EQ,2026-01-20,1692.4,1682.7,1687.2,1634.1,1641.3,1656.3,1654.41,228619,3782.29,16725,140667,61.53
AFFORDABLE,EQ,2026-01-20,179.37,177.0,177.58,167.0,168.21,169.28,171.37,60347,103.41,2513,24758,41.03
AFIL,EQ,2026-01-20,5.63,5.53,5.6,5.2,5.28,5.32,5.41,1721749,93.12,2248,1080707,62.77
AFSL,EQ,2026-01-20,201.0,201.0,202.03,201.0,201.0,201.0,201.01,18392,36.97,108,16953,92.18
AGARIND,EQ,2026-01-20,685.2,684.05,687.7,664.55,677.0,670.95,674.8,12845,86.68,1225,7290,56.75
AGARWALEYE,EQ,2026-01-20,479.75,480.0,484.05,456.6,474.9,471.4,467.09,207265,968.11,10516,95463,46.06
AGI,EQ,2026-01-20,657.8,655.05,659.95,633.9,634.0,636.9,645.12,77509,500.03,5204,40959,52.84
AGIIL,EQ,2026-01-20,278.2,280.0,280.0,268.3,276.05,276.25,275.75,933046,2572.89,5013,488172,52.32
AGROPHOS,EQ,2026-01-20,37.84,38.02,38.02,35.0,36.9,36.84,36.34,39963,14.52,491,26057,65.2
AHCL,EQ,2026-01-20,133.99,133.99,136.07,125.44,126.3,127.03,127.63,320139,408.58,2724,224159,70.02
AHLADA,EQ,2026-01-20,54.31,54.31,54.97,52.11,53.4,53.13,53.27,26994,14.38,178,18832,69.76
AHLEAST,EQ,2026-01-20,134.86,132.13,135.0,131.27,132.0,132.08,132.84,3290,4.37,61,2162,65.71
AHLUCONT,EQ,2026-01-20,892.1,881.0,892.8,855.05,861.8,862.05,874.03,114503,1000.79,9905,61791,53.96
AIAENG,EQ,2026-01-20,3865.9,3846.0,3846.0,3723.8,3765.0,3740.6,3770.14,56416,2126.96,10686,31016,54.98
AIIL,EQ,2026-01-20,623.9,623.9,624.4,604.0,606.8,610.1,614.24,312281,1918.15,16983,143869,46.07
AIRAN,EQ,2026-01-20,15.69,15.69,15.69,15.01,15.25,15.15,15.14,129528,19.61,1253,106139,81.94
AIROLAM,EQ,2026-01-20,94.13,94.61,94.61,91.08,91.99,91.95,91.75,1810,1.66,64,1641,90.66
AJANTPHARM,EQ,2026-01-20,2685.6,2684.0,2703.4,2660.4,2695.0,2684.2,2680.76,67723,1815.49,10784,37583,55.5
AJAXENGG,EQ,2026-01-20,556.2,556.95,560.0,540.0,545.0,544.95,544.15,71934,391.43,4773,53080,73.79
AJMERA,EQ,2026-01-20,171.95,170.25,170.9,159.6,160.0,160.9,163.63,241873,395.77,5201,120240,49.71
AJOONI,EQ,2026-01-20,3.94,3.97,3.98,3.7,3.8,3.81,3.88,497270,19.29,840,382131,76.85
AKASH,EQ,2026-01-20,25.43,25.43,26.5,24.62,25.5,25.21,25.28,15932,4.03,173,10015,62.86
AKG,EQ,2026-01-20,13.26,13.55,13.55,13.18,13.33,13.3,13.27,36068,4.78,153,33465,92.78
AKI,EQ,2026-01-20,6.19,6.15,6.28,5.7,6.04,6.0,5.97,43873,2.62,212,32860,74.9
AKSHAR,EQ,2026-01-20,0.49,0.5,0.5,0.47,0.49,0.48,0.48,1340281,6.47,634,1109299,82.77
AKSHARCHEM,EQ,2026-01-20,222.93,221.0,225.69,210.35,214.2,212.19,216.8,4531,9.82,241,2594,57.25
AKSHOPTFBR,EQ,2026-01-20,5.98,5.98,6.0,5.01,5.55,5.53,5.44,802337,43.63,1733,467587,58.28
AKUMS,EQ,2026-01-20,437.35,439.0,441.0,420.1,422.9,421.45,427.26,103460,442.05,5960,56561,54.67
AKZOINDIA,EQ,2026-01-20,3060.0,3042.2,3071.8,2960.0,2976.0,2972.9,3024.58,54847,1658.89,8848,24040,43.83
ALANKIT,EQ,2026-01-20,9.83,9.79,9.8,9.3,9.41,9.39,9.53,425561,40.57,1641,327689,77.0
ALBERTDAVD,EQ,2026-01-20,688.55,698.75,709.85,686.0,688.0,691.35,698.71,2286,15.97,266,1404,61.42
ALEMBICLTD,EQ,2026-01-20,95.16,95.31,95.31,91.2,91.55,91.77,92.83,327008,303.56,3694,197715,60.46
ALGOQUANT,EQ,2026-01-20,65.1,65.15,66.8,64.2,64.47,64.65,65.09,560258,364.69,2150,131292,23.43
ALICON,EQ,2026-01-20,730.15,723.5,727.25,692.05,698.95,698.2,705.38,13861,97.77,1288,8999,64.92
ALIVUS,EQ,2026-01-20,866.6,866.6,877.25,836.95,851.3,868.35,855.91,109141,934.15,8210,63009,57.73
ALKALI,EQ,2026-01-20,74.76,76.4,76.4,69.01,70.15,70.11,71.18,12936,9.21,405,9923,76.71
ALKEM,EQ,2026-01-20,5748.0,5745.0,5785.0,5670.5,5672.0,5720.5,5726.7,160200,9174.17,17468,116301,72.6
ALKYLAMINE,EQ,2026-01-20,1599.9,1575.1,1593.7,1527.6,1549.0,1546.7,1568.24,72570,1138.07,9760,21672,29.86
ALLCARGO,EQ,2026-01-20,9.87,9.87,9.91,9.5,9.56,9.53,9.7,4569440,443.04,10223,2282998,49.96
ALLDIGI,EQ,2026-01-20,814.25,806.0,815.8,775.0,780.0,777.65,790.04,7785,61.5,1591,6270,80.54
ALLTIME,EQ,2026-01-20,260.15,258.7,259.0,245.6,249.0,248.8,250.41,53496,133.96,1998,34192,63.92
ALMONDZ,EQ,2026-01-20,16.11,16.05,16.74,12.89,13.22,13.6,14.01,827834,116.01,1908,533098,64.4
ALOKINDS,EQ,2026-01-20,15.17,15.03,15.1,14.51,14.56,14.64,14.79,5721176,846.1,13737,2453932,42.89
ALPA,EQ,2026-01-20,68.62,68.91,68.91,64.35,67.49,66.11,66.87,14740,9.86,457,11523,78.18
