symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
GAEL,EQ,2026-02-05,133.09,133.2,134.28,127.49,128.73,128.42,129.53,875380,1133.85,11472,433024,49.47
GAIL,EQ,2026-02-05,165.41,161.52,161.6,159.41,160.1,160.18,160.25,13323350,21350.06,82475,7936112,59.57
GALAPREC,EQ,2026-02-05,821.85,831.0,857.0,714.7,763.0,764.9,775.08,123043,953.68,8069,35915,29.19
GALAXYSURF,EQ,2026-02-05,1834.1,1834.0,1839.9,1813.0,1835.0,1828.9,1824.88,5351,97.65,938,2673,49.95
GALLANTT,EQ,2026-02-05,585.85,555.0,610.0,554.4,591.1,597.25,595.8,469081,2794.8,12138,137877,29.39
GANDHAR,EQ,2026-02-05,151.46,151.46,154.1,149.0,150.98,152.28,151.85,324237,492.35,5632,105816,32.64
GANDHITUBE,EQ,2026-02-05,748.75,734.75,758.9,732.0,735.0,738.55,743.37,2213,16.45,267,1047,47.31
GANECOS,EQ,2026-02-05,703.7,703.0,704.4,680.2,690.0,689.05,688.32,42050,289.44,4405,22018,52.36
GANESHBE,EQ,2026-02-05,75.3,73.62,75.99,72.13,75.99,75.44,74.58,54934,40.97,1347,27988,50.95
GANESHCP,EQ,2026-02-05,216.6,212.0,215.99,198.61,199.8,201.1,203.64,184446,375.6,4300,94612,51.3
GANESHHOU,EQ,2026-02-05,757.7,748.05,770.0,741.2,760.0,750.05,747.98,19408,145.17,1832,10356,53.36
GANGAFORGE,EQ,2026-02-05,3.37,3.42,3.78,2.88,3.42,3.41,3.39,399027,13.52,496,194118,48.65
GANGESSECU,EQ,2026-02-05,126.59,130.0,130.0,122.0,122.0,125.24,125.79,1445,1.82,76,889,61.52
GARFIBRES,EQ,2026-02-05,719.05,719.05,723.75,705.6,705.6,706.75,711.54,38774,275.89,7486,19841,51.17
GARUDA,EQ,2026-02-05,175.74,174.5,177.9,169.51,170.1,170.92,173.02,639441,1106.36,10040,187031,29.25
GATECH,EQ,2026-02-05,0.52,0.54,0.54,0.52,0.53,0.52,0.53,4154985,21.87,1603,2283467,54.96
GATECHDVR,EQ,2026-02-05,0.45,0.46,0.53,0.45,0.48,0.47,0.47,873183,4.1,526,690336,79.06
GATEWAY,EQ,2026-02-05,59.9,59.6,61.09,59.3,60.29,60.18,60.18,543403,327.05,4379,327321,60.24
GAYAHWS,EQ,2026-02-05,2.08,2.16,2.18,2.05,2.18,2.18,2.14,367164,7.84,600,282783,77.02
GEECEE,EQ,2026-02-05,315.9,312.9,312.9,305.3,309.9,309.6,310.27,2344,7.27,128,1529,65.23
GEEKAYWIRE,EQ,2026-02-05,28.37,28.5,28.67,27.5,28.0,28.22,28.12,84050,23.63,937,47600,56.63
GEMAROMA,EQ,2026-02-05,191.64,190.0,194.8,185.92,188.05,188.92,191.15,445926,852.38,7497,125728,28.19
GENCON,EQ,2026-02-05,51.63,51.51,53.0,51.5,52.0,51.58,51.99,150521,78.25,934,85890,57.06
GENESYS,EQ,2026-02-05,322.8,321.0,322.7,306.35,309.15,309.5,311.33,195602,608.97,5894,100110,51.18
GENUSPAPER,EQ,2026-02-05,12.08,12.16,12.16,11.85,12.0,11.93,11.97,40902,4.9,223,34278,83.81
GENUSPOWER,EQ,2026-02-05,264.95,267.0,271.3,239.5,256.0,253.85,257.26,1956628,5033.55,41454,1015870,51.92
GEOJITFSL,EQ,2026-02-05,72.15,71.21,72.44,70.75,71.43,71.55,71.58,234537,167.88,2710,115805,49.38
GESHIP,EQ,2026-02-05,1238.8,1235.0,1285.4,1232.2,1268.0,1266.1,1266.55,889099,11260.86,48468,427630,48.1
GFLLIMITED,EQ,2026-02-05,47.83,48.5,48.74,46.99,47.6,47.5,47.77,86561,41.35,1819,45548,52.62
GHCL,EQ,2026-02-05,520.65,522.5,527.35,500.4,510.05,508.95,508.6,257315,1308.71,9090,161436,62.74
GHCLTEXTIL,EQ,2026-02-05,80.83,81.39,81.48,78.8,79.1,79.72,79.8,149423,119.23,1272,79253,53.04
GICHSGFIN,EQ,2026-02-05,164.8,164.5,166.4,163.5,164.0,164.12,164.7,61549,101.37,1778,32407,52.65
