symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
20MICRONS,EQ,2026-02-13,187.23,185.0,186.11,180.1,180.36,181.07,182.24,76537,139.48,2354,33188,43.36
21STCENMGM,EQ,2026-02-13,38.78,38.2,39.49,38.01,38.05,38.28,38.62,1372,0.53,61,1273,92.78
360ONE,EQ,2026-02-13,1144.4,1136.3,1146.2,1115.6,1126.7,1126.8,1127.43,471438,5315.15,30541,271579,57.61
3IINFOLTD,EQ,2026-02-13,15.5,15.25,16.36,15.1,15.79,15.92,15.83,617915,97.8,2356,372979,60.36
3MINDIA,EQ,2026-02-13,37515.0,36995.0,36995.0,34705.0,35050.0,35115.0,35741.22,9115,3257.81,5080,4415,48.44
3PLAND,EQ,2026-02-13,34.48,34.75,34.75,32.8,34.73,34.7,34.32,657,0.23,71,536,81.58
5PAISA,EQ,2026-02-13,331.2,331.0,331.25,321.0,322.05,323.45,324.78,34876,113.27,1404,16437,47.13
63MOONS,EQ,2026-02-13,688.7,687.0,696.45,665.0,690.0,687.0,683.26,129989,888.17,5541,49931,38.41
A2ZINFRA,EQ,2026-02-13,14.8,14.5,14.79,14.3,14.67,14.53,14.51,91810,13.32,252,57479,62.61
AADHARHFC,EQ,2026-02-13,471.0,471.0,473.5,464.4,466.0,466.65,467.48,276678,1293.41,12231,189275,68.41
AAKASH,EQ,2026-02-13,7.96,7.81,8.09,7.81,7.94,7.91,7.92,47892,3.79,248,26396,55.12
AAREYDRUGS,EQ,2026-02-13,70.94,69.87,69.87,66.25,66.25,66.98,67.69,45054,30.5,691,25917,57.52
AARON,EQ,2026-02-13,159.16,160.6,162.0,156.0,160.8,159.63,157.86,7981,12.6,308,5382,67.44
AARTECH,EQ,2026-02-13,48.24,47.0,47.68,45.62,46.5,46.54,46.49,190074,88.36,1049,164290,86.43
AARTIDRUGS,EQ,2026-02-13,375.15,371.0,374.45,367.1,371.1,371.7,371.18,87618,325.22,4911,44496,50.78
AARTIIND,EQ,2026-02-13,465.6,459.2,460.0,443.1,449.0,446.4,451.9,739623,3342.33,24437,336747,45.53
AARTIPHARM,EQ,2026-02-13,710.85,710.0,715.65,699.3,710.0,709.2,708.09,171579,1214.94,9292,82478,48.07
AARTISURF,EQ,2026-02-13,425.8,423.0,427.7,416.5,424.9,423.55,421.4,5659,23.85,475,3182,56.23
AARVI,EQ,2026-02-13,130.78,131.37,131.37,126.5,126.51,127.69,128.14,15980,20.48,549,10306,64.49
AAVAS,EQ,2026-02-13,1308.5,1300.5,1303.6,1264.1,1281.0,1286.6,1290.28,399683,5157.03,17966,316966,79.3
ABB,EQ,2026-02-13,5788.5,5788.5,5855.0,5726.5,5768.0,5780.5,5796.68,152957,8866.42,19812,67748,44.29
ABBOTINDIA,EQ,2026-02-13,26660.0,26680.0,26685.0,26300.0,26500.0,26460.0,26459.79,6553,1733.91,3263,3995,60.96
ABCAPITAL,EQ,2026-02-13,344.65,344.0,344.0,334.5,335.5,336.2,337.59,5436281,18352.14,34071,2235261,41.12
ABCOTS,EQ,2026-02-13,431.55,435.0,435.0,425.05,426.0,429.2,428.82,7668,32.88,282,4410,57.51
ABDL,EQ,2026-02-13,538.4,530.0,539.55,523.15,530.6,529.15,530.79,429481,2279.63,20711,219404,51.09
ABFRL,EQ,2026-02-13,70.04,70.0,75.1,68.32,73.3,73.8,73.31,19443779,14254.01,54524,6769672,34.82
ABGSEC,EQ,2026-02-13,111.62,111.54,111.62,111.53,111.54,111.54,111.55,95,0.11,5,95,100.0
ABINFRA,EQ,2026-02-13,20.22,20.59,20.59,19.4,19.89,19.76,19.69,1030906,203.0,1563,490285,47.56
