symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
ADFFOODS,EQ,2026-01-30,173.06,173.0,176.5,170.6,176.0,175.91,174.47,45900,80.08,1609,22464,48.94
ADL,EQ,2026-01-30,72.3,74.99,76.29,72.5,74.49,74.0,74.38,550,0.41,22,419,76.18
ADOR,EQ,2026-01-30,1025.8,1016.5,1064.0,1012.0,1046.0,1043.9,1041.89,11904,124.03,1173,8235,69.18
ADROITINFO,EQ,2026-01-30,9.33,9.0,9.53,9.0,9.35,9.25,9.27,14339,1.33,155,9467,66.02
ADSL,EQ,2026-01-30,123.55,123.0,125.5,120.62,125.5,124.86,124.02,120662,149.64,2038,60559,50.19
ADVAIT,EQ,2026-01-30,1544.0,1549.7,1557.8,1487.8,1525.0,1504.3,1516.87,30861,468.12,3396,17797,57.67
ADVANCE,EQ,2026-01-30,133.72,133.45,136.9,130.57,132.3,133.19,133.59,226903,303.11,3703,70586,31.11
ADVANIHOTR,EQ,2026-01-30,57.63,57.18,57.28,55.22,56.69,56.66,56.55,43402,24.55,983,23262,53.6
ADVENTHTL,EQ,2026-01-30,180.67,178.03,208.5,178.03,198.5,199.71,199.68,665664,1329.17,13934,194720,29.25
ADVENZYMES,EQ,2026-01-30,298.1,293.65,303.85,290.0,297.6,296.8,297.24,143253,425.81,4770,63662,44.44
AEGISLOG,EQ,2026-01-30,697.0,695.0,748.7,688.55,720.0,730.5,731.2,2720762,19894.27,72325,1109756,40.79
AEGISVOPAK,EQ,2026-01-30,219.51,217.05,234.0,211.27,226.0,226.81,214.3,8529614,18279.15,42169,6852200,80.33
AEQUS,EQ,2026-01-30,139.18,135.0,136.3,132.0,135.15,135.38,134.46,1193155,1604.3,17773,424947,35.62
AEROENTER,EQ,2026-01-30,81.37,80.0,82.0,78.3,80.0,79.81,80.29,199462,160.14,1595,45809,22.97
AEROFLEX,EQ,2026-01-30,180.94,184.23,186.45,174.81,178.3,178.18,178.1,3132254,5578.62,30695,465333,14.86
AERONEU,EQ,2026-01-30,67.08,68.1,71.0,67.47,68.5,68.81,68.91,20478,14.11,479,7098,34.66
AETHER,EQ,2026-01-30,977.0,977.0,1009.9,964.45,1006.0,1002.0,999.77,323106,3230.31,31108,166540,51.54
AFCONS,EQ,2026-01-30,334.05,331.0,333.5,324.9,331.5,331.6,330.43,325118,1074.29,14367,193215,59.43
AFFLE,EQ,2026-01-30,1534.8,1525.0,1593.9,1510.0,1559.0,1547.2,1550.63,306834,4757.88,36046,169937,55.38
AFFORDABLE,EQ,2026-01-30,173.82,174.5,175.2,166.9,169.95,169.08,170.15,28695,48.82,756,15838,55.19
AFIL,EQ,2026-01-30,4.88,4.87,5.05,4.81,4.95,4.9,4.92,815295,40.12,1308,442924,54.33
AFSL,EQ,2026-01-30,201.0,201.01,202.49,201.0,201.5,201.0,201.09,10949,22.02,102,9249,84.47
AGARIND,EQ,2026-01-30,677.2,677.0,737.95,671.1,731.2,729.75,712.29,28521,203.15,1790,18001,63.11
AGARWALEYE,EQ,2026-01-30,422.15,420.05,438.5,414.0,434.35,432.75,425.84,268836,1144.8,11300,156071,58.05
AGI,EQ,2026-01-30,644.15,642.15,650.0,616.75,625.0,624.95,633.83,252485,1600.32,8119,153820,60.92
AGIIL,EQ,2026-01-30,264.75,264.7,264.7,255.0,258.0,256.4,260.35,1206648,3141.53,6908,370168,30.68
AGROPHOS,EQ,2026-01-30,36.74,36.68,37.78,36.3,36.9,36.58,36.69,16076,5.9,354,6784,42.2
AHCL,EQ,2026-01-30,124.38,125.0,125.0,121.91,122.87,122.4,122.99,67772,83.35,1196,43179,63.71
AHLADA,EQ,2026-01-30,49.76,51.85,51.85,49.11,50.79,50.58,50.28,5566,2.8,118,3792,68.13
AHLEAST,EQ,2026-01-30,131.87,131.87,137.99,131.87,135.05,134.85,134.82,2332,3.14,95,764,32.76
AHLUCONT,EQ,2026-01-30,855.6,840.0,877.6,840.0,855.35,863.95,860.87,25504,219.56,4285,12265,48.09
AIAENG,EQ,2026-01-30,3999.9,4000.5,4090.9,3906.9,4001.0,3989.0,4022.38,139733,5620.6,21917,66461,47.56
AIIL,EQ,2026-01-30,517.3,509.0,513.0,498.7,506.0,505.2,505.69,293149,1482.44,20159,130055,44.36
AIRAN,EQ,2026-01-30,14.99,14.99,15.31,14.53,14.97,14.87,14.85,79014,11.73,549,52903,66.95
AIROLAM,EQ,2026-01-30,95.61,96.5,98.7,91.75,95.0,92.87,96.63,3506,3.39,102,2508,71.53
AJANTPHARM,EQ,2026-01-30,2694.9,2680.0,2807.9,2675.5,2768.0,2781.9,2771.1,183417,5082.66,27569,76322,41.61
AJAXENGG,EQ,2026-01-30,506.3,505.0,528.9,500.15,519.3,518.7,516.61,44117,227.91,4170,21372,48.44
AJMERA,EQ,2026-01-30,150.1,147.85,151.95,144.6,151.2,151.4,148.71,116540,173.31,2972,50858,43.64
AJOONI,EQ,2026-01-30,3.84,3.76,3.95,3.65,3.92,3.89,3.82,642673,24.54,1318,328348,51.09
AKASH,EQ,2026-01-30,23.99,23.5,25.38,23.5,24.3,24.6,24.64,7640,1.88,109,3563,46.64
AKG,EQ,2026-01-30,13.56,13.97,13.97,13.5,13.71,13.68,13.59,61480,8.36,132,45119,73.39
AKI,EQ,2026-01-30,6.09,6.1,6.29,5.8,6.07,6.05,5.9,107836,6.36,281,79968,74.16
AKSHAR,EQ,2026-01-30,0.48,0.49,0.49,0.48,0.48,0.48,0.48,1212710,5.86,625,714495,58.92
AKSHARCHEM,EQ,2026-01-30,222.85,220.0,224.99,218.15,223.9,221.62,223.12,1171,2.61,54,809,69.09
AKSHOPTFBR,EQ,2026-01-30,5.12,5.12,5.49,5.12,5.4,5.36,5.36,361346,19.36,870,227452,62.95
AKUMS,EQ,2026-01-30,434.8,435.0,442.2,427.9,440.0,439.55,436.58,69932,305.31,3241,31250,44.69
AKZOINDIA,EQ,2026-01-30,2787.0,2788.0,2817.0,2733.5,2800.0,2800.0,2789.78,51477,1436.09,6884,34923,67.84
ALANKIT,EQ,2026-01-30,9.37,9.35,9.66,9.11,9.4,9.32,9.41,247986,23.35,1145,129437,52.2
ALBERTDAVD,EQ,2026-01-30,687.25,699.8,699.8,685.0,685.0,687.4,692.91,988,6.85,130,672,68.02
ALEMBICLTD,EQ,2026-01-30,93.06,93.49,94.22,91.46,92.35,92.93,93.02,196080,182.38,2831,93768,47.82
ALGOQUANT,EQ,2026-01-30,62.21,61.16,62.76,56.0,61.39,60.67,61.54,329877,202.99,3141,76594,23.22
ALICON,EQ,2026-01-30,685.0,678.8,698.5,668.0,680.0,679.65,682.46,11523,78.64,972,8065,69.99
ALIVUS,EQ,2026-01-30,940.0,925.9,966.95,923.85,958.0,961.05,954.27,75912,724.41,10045,37593,49.52
ALKALI,EQ,2026-01-30,69.27,69.0,70.0,67.0,68.97,68.86,68.38,10340,7.07,407,5722,55.34
ALKEM,EQ,2026-01-30,5713.0,5690.0,5750.0,5640.0,5689.0,5677.5,5681.9,160841,9138.83,20501,97244,60.46
ALKYLAMINE,EQ,2026-01-30,1551.1,1548.0,1594.9,1529.0,1569.0,1570.6,1570.66,52074,817.9,5663,15696,30.14
ALLCARGO,EQ,2026-01-30,10.33,10.46,10.46,10.13,10.4,10.39,10.35,3972216,411.03,7700,1579976,39.78
ALLDIGI,EQ,2026-01-30,904.75,905.0,925.9,890.5,900.0,897.75,906.71,17688,160.38,1496,10125,57.24
ALLTIME,EQ,2026-01-30,229.1,227.95,230.0,220.25,225.1,227.05,227.33,28531,64.86,1236,17434,61.11
ALMONDZ,EQ,2026-01-30,14.74,14.62,15.21,14.55,14.66,14.61,14.91,77161,11.51,685,41701,54.04
ALOKINDS,EQ,2026-01-30,14.87,14.79,15.15,14.58,15.12,15.1,14.96,6166674,922.45,11727,2160073,35.03
ALPA,EQ,2026-01-30,64.14,65.0,69.0,64.45,67.45,68.14,67.23,14834,9.97,366,9591,64.66
ALPHA,EQ,2026-01-30,46.66,46.0,46.89,45.81,46.69,46.64,46.59,1344048,626.21,3221,526353,39.16
ALPHAETF,EQ,2026-01-30,24.49,25.1,25.1,24.15,24.37,24.36,24.34,736652,179.3,1021,437815,59.43
ALPHAGEO,EQ,2026-01-30,214.05,214.05,217.69,211.0,216.5,213.45,214.69,2577,5.53,88,2090,81.1
ALPL30IETF,EQ,2026-01-30,27.04,27.01,27.19,26.81,27.03,27.05,27.01,492913,133.15,997,343898,69.77
AMAGI,EQ,2026-01-30,363.3,362.85,378.5,362.0,365.8,366.7,371.19,986941,3663.44,56524,312329,31.65
AMANTA,EQ,2026-01-30,101.76,100.1,103.5,99.21,103.5,103.33,101.63,43028,43.73,593,30133,70.03
AMBER,EQ,2026-01-30,5547.0,5544.0,5860.0,5503.0,5731.0,5716.0,5743.56,537803,30889.01,55835,161735,30.07
AMBICAAGAR,EQ,2026-01-30,23.95,23.2,24.25,23.05,23.88,23.62,23.45,2837,0.67,96,2213,78.0
AMBIKCO,EQ,2026-01-30,1265.8,1229.0,1300.0,1221.6,1287.2,1288.1,1274.22,6255,79.7,810,4049,64.73
AMBUJACEM,EQ,2026-01-30,536.05,536.05,536.05,507.9,509.5,510.15,516.91,6130082,31686.92,103831,2432526,39.68
AMDIND,EQ,2026-01-30,44.01,44.01,44.5,42.91,43.9,43.91,43.73,7289,3.19,188,5644,77.43
AMJLAND,EQ,2026-01-30,41.38,41.99,43.5,40.06,41.85,41.97,41.81,18368,7.68,433,11240,61.19
AMNPLST,EQ,2026-01-30,167.26,165.0,175.0,165.0,171.0,170.39,168.44,4357,7.34,282,2408,55.27
AMRUTANJAN,EQ,2026-01-30,581.4,577.4,588.0,575.0,587.0,583.75,581.9,10649,61.97,926,7988,75.01
ANANDRATHI,EQ,2026-01-30,2928.4,2904.7,2904.7,2815.9,2886.0,2885.4,2868.98,316738,9087.16,25770,166822,52.67
ANANTRAJ,EQ,2026-01-30,489.65,487.0,515.0,478.0,506.85,504.3,500.97,3160804,15834.81,54749,829761,26.25
ANDHRAPAP,EQ,2026-01-30,63.06,63.2,65.19,62.51,64.28,64.91,64.29,62101,39.92,1563,37617,60.57
ANDHRSUGAR,EQ,2026-01-30,69.31,69.0,70.64,68.36,70.3,70.07,69.78,81336,56.76,1218,54795,67.37
ANGELONE,EQ,2026-01-30,2588.4,2575.0,2598.4,2511.0,2520.0,2540.9,2560.82,486693,12463.33,28481,148266,30.46
ANIKINDS,EQ,2026-01-30,48.98,49.24,50.19,47.31,48.7,48.23,49.38,2472,1.22,64,1727,69.86
ANMOL,EQ,2026-01-30,11.91,11.91,12.29,11.86,11.9,12.02,12.04,31659,3.81,167,22757,71.88
ANTELOPUS,EQ,2026-01-30,582.25,568.85,568.95,536.35,552.0,550.75,556.78,448487,2497.08,12129,137707,30.7
ANTGRAPHIC,EQ,2026-01-30,0.9,0.9,0.93,0.89,0.89,0.89,0.9,314131,2.83,328,191929,61.1
ANTHEM,EQ,2026-01-30,592.85,584.0,602.4,580.65,597.9,599.3,594.64,182653,1086.12,11498,122298,66.96
ANUHPHR,EQ,2026-01-30,73.62,73.25,73.68,71.9,72.11,72.64,72.99,29163,21.29,647,13945,47.82
ANUP,EQ,2026-01-30,1731.3,1713.0,1806.9,1713.0,1780.0,1771.2,1763.54,60461,1066.25,7813,28530,47.19
ANURAS,EQ,2026-01-30,1217.0,1211.8,1253.0,1210.1,1245.7,1245.3,1238.06,440572,5454.54,9504,289297,65.66
AONEGOLD,EQ,2026-01-30,16.66,16.66,16.74,14.85,15.22,15.12,15.66,8605196,1347.51,15673,4063242,47.22
AONELIQUID,EQ,2026-01-30,1044.99,1045.44,1045.44,1045.42,1045.44,1045.43,1045.44,36023,376.6,763,27529,76.42
AONENIFTY,EQ,2026-01-30,10.42,10.73,10.73,10.34,10.38,10.36,10.37,458617,47.57,3113,270607,59.01
AONETMMQ50,EQ,2026-01-30,9.57,9.61,9.61,9.46,9.6,9.53,9.53,131794,12.56,249,122367,92.85
AONETOTAL,EQ,2026-01-30,11.64,11.7,11.7,11.54,11.61,11.61,11.6,1085936,126.01,2492,662299,60.99
APARINDS,EQ,2026-01-30,7695.0,7580.5,8044.5,7395.0,8001.0,7994.0,7851.35,131711,10341.09,29864,55018,41.77
APCL,EQ,2026-01-30,136.84,134.8,138.58,134.41,137.5,137.35,136.81,9324,12.76,442,4125,44.24
APCOTEXIND,EQ,2026-01-30,351.3,361.9,380.0,355.05,372.0,372.1,369.78,84151,311.17,3688,28359,33.7
APEX,EQ,2026-01-30,303.3,301.25,302.0,290.05,293.0,292.0,293.61,388700,1141.25,8565,110174,28.34
APLAPOLLO,EQ,2026-01-30,2053.4,2032.1,2070.7,2032.1,2045.0,2045.7,2049.29,1175836,24096.3,43852,720276,61.26
APLLTD,EQ,2026-01-30,763.3,757.0,788.95,752.35,785.0,783.2,774.84,42071,325.98,6017,20367,48.41
APOLLO,EQ,2026-01-30,253.2,252.9,264.4,246.35,261.8,260.75,256.73,5855703,15033.17,56911,2199405,37.56
APOLLOHOSP,EQ,2026-01-30,6801.0,6787.0,6974.5,6767.0,6950.0,6960.5,6938.62,489138,33939.41,47802,313783,64.15
APOLLOPIPE,EQ,2026-01-30,265.05,255.75,274.05,254.05,268.9,268.25,264.13,283763,749.51,6900,125735,44.31
APOLLOTYRE,EQ,2026-01-30,491.75,489.75,493.95,485.0,492.0,492.15,490.28,521470,2556.69,24299,309170,59.29
APOLSINHOT,EQ,2026-01-30,1300.2,1281.0,1315.0,1281.0,1315.0,1310.8,1307.19,2235,29.22,182,1931,86.4
APTECHT,EQ,2026-01-30,79.9,79.8,81.46,79.39,79.8,79.91,80.13,170554,136.67,2480,107402,62.97
APTUS,EQ,2026-01-30,269.8,269.8,276.7,266.15,276.0,275.4,273.82,858305,2350.24,32823,561164,65.38
ARCHIDPLY,EQ,2026-01-30,89.88,91.4,94.95,84.55,85.99,86.91,89.55,63246,56.64,943,22051,34.87
ARCHIES,EQ,2026-01-30,15.76,15.56,15.98,15.11,15.87,15.73,15.64,17811,2.79,182,13474,75.65
ARE&M,EQ,2026-01-30,830.15,830.0,846.7,821.35,839.4,839.4,837.93,252479,2115.61,19969,118712,47.02
ARENTERP,EQ,2026-01-30,40.52,40.25,40.52,38.6,40.32,39.52,39.26,1808,0.71,50,1554,85.95
ARFIN,EQ,2026-01-30,77.26,77.6,77.6,74.25,75.39,75.26,75.18,1747125,1313.49,3416,825096,47.23
ARIES,EQ,2026-01-30,325.45,325.0,338.85,318.05,328.7,331.45,331.34,30993,102.69,1836,15762,50.86
ARIHANTCAP,EQ,2026-01-30,81.61,80.0,82.01,79.0,79.68,80.39,80.61,162495,130.99,2510,47555,29.27
ARIHANTSUP,EQ,2026-01-30,273.95,269.95,272.9,267.95,269.7,271.3,270.55,11225,30.37,391,2261,20.14
ARISINFRA,EQ,2026-01-30,102.83,102.98,112.0,101.0,109.2,109.74,107.75,956715,1030.9,11584,391043,40.87
ARKADE,EQ,2026-01-30,110.0,111.0,115.3,109.36,115.0,114.23,112.86,547967,618.43,6238,219239,40.01
ARMANFIN,EQ,2026-01-30,1575.1,1576.7,1630.0,1556.4,1623.0,1618.5,1596.31,20895,333.55,2210,11480,54.94
AROGRANITE,EQ,2026-01-30,27.34,27.0,27.75,26.8,27.75,27.35,27.25,16685,4.55,145,8154,48.87
ARROWGREEN,EQ,2026-01-30,424.55,428.0,437.5,418.5,434.4,427.5,429.31,10237,43.95,977,5283,51.61
ARSSBL,EQ,2026-01-30,589.9,587.0,587.0,575.1,578.9,579.2,580.07,328283,1904.28,9850,136012,41.43
ARTEMISMED,EQ,2026-01-30,235.25,234.05,253.25,230.15,247.05,247.95,241.67,244612,591.14,11623,139868,57.18
ARTNIRMAN,EQ,2026-01-30,43.5,41.34,42.99,41.34,41.9,41.99,41.39,3140,1.3,37,2831,90.16
ARVIND,EQ,2026-01-30,297.25,297.05,321.2,294.4,314.1,312.35,311.87,2455366,7657.52,54032,659002,26.84
ARVINDFASN,EQ,2026-01-30,452.95,455.0,477.0,452.65,470.0,470.75,468.69,351952,1649.58,15172,183674,52.19
ARVSMART,EQ,2026-01-30,533.3,533.3,535.55,525.85,532.0,531.9,531.09,7414,39.37,622,3679,49.62
ASAHIINDIA,EQ,2026-01-30,961.8,964.8,1023.0,946.5,1000.0,1001.8,999.17,299450,2992.0,24017,96607,32.26
ASAHISONG,EQ,2026-01-30,220.25,222.15,225.0,216.35,225.0,223.95,221.4,7699,17.05,416,4921,63.92
ASAL,EQ,2026-01-30,479.35,479.25,479.25,451.0,456.9,454.15,459.65,24921,114.55,1770,16814,67.47
ASALCBR,EQ,2026-01-30,822.4,810.3,853.0,806.6,842.95,840.65,836.79,25415,212.67,2179,11581,45.57
ASHAPURMIN,EQ,2026-01-30,698.45,692.95,692.95,650.0,670.0,654.75,669.18,664446,4446.31,23160,323402,48.67
ASHIANA,EQ,2026-01-30,285.35,282.0,298.4,282.0,294.1,295.5,292.32,62206,181.84,2695,31101,50.0
ASHIMASYN,EQ,2026-01-30,16.12,16.01,16.7,16.01,16.4,16.35,16.42,34440,5.65,247,24475,71.07
ASHOKA,EQ,2026-01-30,144.61,143.96,150.9,142.1,149.99,148.97,147.85,981464,1451.08,14899,383205,39.04
ASHOKAMET,EQ,2026-01-30,13.71,13.45,13.99,13.43,13.81,13.79,13.71,5540,0.76,136,4207,75.94
ASHOKLEY,EQ,2026-01-30,194.06,192.9,198.0,191.92,197.5,196.69,195.8,14239171,27879.6,80845,7409882,52.04
ASIANENE,EQ,2026-01-30,256.55,256.5,268.5,250.55,253.0,256.2,261.68,85662,224.16,2625,47367,55.3
ASIANHOTNR,EQ,2026-01-30,298.85,298.85,315.1,298.45,304.95,303.7,303.22,9469,28.71,630,1433,15.13
ASIANPAINT,EQ,2026-01-30,2416.0,2417.0,2445.0,2400.5,2431.0,2428.3,2427.03,2048843,49725.95,83085,951601,46.45
ASIANTILES,EQ,2026-01-30,72.5,72.5,72.5,69.07,69.11,69.5,70.09,786813,551.45,3889,423850,53.87
ASKAUTOLTD,EQ,2026-01-30,441.45,441.45,448.95,435.35,445.35,445.95,444.13,77425,343.87,5837,35704,46.11
ASMS,EQ,2026-01-30,11.02,11.0,11.24,10.25,10.55,10.69,10.83,992244,107.5,2581,652375,65.75
ASPINWALL,EQ,2026-01-30,210.65,213.35,213.7,209.1,210.65,211.2,212.11,2704,5.74,149,1807,66.83
ASTEC,EQ,2026-01-30,575.4,576.7,600.0,557.0,572.05,575.0,584.09,61276,357.91,3776,13660,22.29
ASTERDM,EQ,2026-01-30,539.2,538.9,570.25,531.25,552.0,552.15,548.95,622599,3417.76,32506,335699,53.92
ASTRAL,EQ,2026-01-30,1460.8,1457.0,1483.4,1444.8,1468.0,1476.6,1473.18,371018,5465.78,25338,190170,51.26
ASTRAMICRO,EQ,2026-01-30,965.1,962.45,985.0,952.25,983.95,982.6,977.77,283291,2769.93,16112,132776,46.87
ASTRAZEN,EQ,2026-01-30,8391.0,8415.0,8595.0,8329.5,8540.0,8550.0,8480.33,4432,375.85,1584,2360,53.25
ASTRON,EQ,2026-01-30,4.65,4.65,4.77,4.47,4.7,4.64,4.68,46850,2.19,234,31311,66.83
ATALREAL,EQ,2026-01-30,26.47,26.61,27.13,26.4,26.7,27.0,26.97,1831759,493.97,1657,370995,20.25
ATAM,EQ,2026-01-30,74.21,75.5,76.0,73.07,74.0,74.16,74.63,1860,1.39,110,1426,76.67
ATGL,EQ,2026-01-30,527.1,527.1,531.25,520.6,528.85,526.95,526.4,355049,1868.97,13904,124739,35.13
ATHERENERG,EQ,2026-01-30,601.35,601.35,631.0,600.5,623.45,621.25,619.58,1137970,7050.61,36085,281350,24.72
ATL,EQ,2026-01-30,23.89,23.89,25.0,23.35,24.59,24.63,24.36,238675,58.13,2164,117285,49.14
ATLANTAA,EQ,2026-01-30,44.72,44.7,45.99,43.75,45.9,45.1,44.6,47217,21.06,967,13955,29.56
ATLANTAELE,EQ,2026-01-30,754.95,775.0,777.0,747.0,757.0,756.1,757.09,111585,844.8,6958,54593,48.93
ATLASCYCLE,EQ,2026-01-30,94.68,94.01,95.98,93.5,93.6,93.66,93.76,1830,1.72,44,1457,79.62
ATUL,EQ,2026-01-30,6187.5,6106.0,6304.0,6100.5,6234.5,6212.5,6232.02,19163,1194.24,6690,9743,50.84
ATULAUTO,EQ,2026-01-30,399.5,394.85,409.5,392.0,401.0,401.15,403.04,53070,213.89,3562,23992,45.21
AUBANK,EQ,2026-01-30,987.9,968.25,995.65,965.0,980.0,982.35,983.71,2978565,29300.46,69244,1950376,65.48
AURIONPRO,EQ,2026-01-30,908.0,905.0,914.9,881.7,909.0,902.8,902.95,146711,1324.73,8607,74257,50.61
AUROPHARMA,EQ,2026-01-30,1150.6,1190.0,1219.0,1174.0,1198.9,1207.7,1200.19,8127226,97542.05,181475,3814828,46.94
AURUM,EQ,2026-01-30,176.15,175.9,178.99,173.01,178.5,177.59,175.97,41103,72.33,976,23131,56.28
