symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
ACCURACY,EQ,2026-02-06,5.19,5.2,5.23,5.01,5.18,5.14,5.14,51963,2.67,505,30945,59.55
ACE,EQ,2026-02-06,895.2,897.0,930.0,883.65,918.0,919.45,913.37,345866,3159.05,20468,141579,40.93
ACEINTEG,EQ,2026-02-06,19.78,19.77,20.66,19.12,19.59,19.59,19.68,3766,0.74,78,1158,30.75
ACI,EQ,2026-02-06,596.15,595.0,595.0,571.0,573.35,580.2,583.51,131455,767.06,6992,50802,38.65
ACL,EQ,2026-02-06,58.63,58.51,59.4,57.7,58.5,58.56,58.32,5027,2.93,175,3138,62.42
ACMESOLAR,EQ,2026-02-06,227.11,227.11,227.11,220.2,221.95,221.59,223.49,292514,653.75,8237,114815,39.25
ACUTAAS,EQ,2026-02-06,1980.5,1985.0,2010.0,1950.1,1975.0,1986.9,1989.23,304904,6065.23,23519,159128,52.19
ADANIENSOL,EQ,2026-02-06,1011.45,1010.4,1025.95,1001.5,1014.95,1017.7,1013.26,1811726,18357.45,43666,724991,40.02
ADANIENT,EQ,2026-02-06,2236.6,2226.1,2238.0,2200.4,2219.0,2226.4,2221.02,933650,20736.54,37449,217423,23.29
ADANIGREEN,EQ,2026-02-06,967.15,966.0,974.95,954.25,968.0,971.85,963.97,1608144,15502.0,32595,376836,23.43
ADANIPORTS,EQ,2026-02-06,1570.2,1563.0,1575.5,1527.0,1549.5,1550.7,1559.05,4429173,69053.15,69792,3235897,73.06
ADANIPOWER,EQ,2026-02-06,153.45,152.0,154.11,150.0,152.25,152.74,152.64,17334858,26459.99,81508,6084741,35.1
ADFFOODS,EQ,2026-02-06,227.73,227.73,231.39,218.52,224.1,226.92,226.3,329563,745.8,6401,93282,28.3
ADL,EQ,2026-02-06,71.92,71.92,71.92,71.54,71.54,71.54,71.73,101,0.07,4,101,100.0
ADOR,EQ,2026-02-06,1060.6,1060.6,1069.4,1043.6,1058.0,1055.3,1060.66,6712,71.19,903,4344,64.72
ADROITINFO,EQ,2026-02-06,9.96,10.65,10.65,9.99,10.5,10.05,10.05,158243,15.91,142,153156,96.79
ADSL,EQ,2026-02-06,128.5,128.13,128.14,124.05,125.99,125.65,125.42,124011,155.53,2923,51678,41.67
ADVAIT,EQ,2026-02-06,1518.3,1518.2,1685.0,1501.5,1624.9,1642.1,1625.78,110577,1797.74,12609,29861,27.0
ADVANCE,EQ,2026-02-06,130.83,131.4,136.02,130.23,132.9,133.14,132.08,1568140,2071.15,8065,770696,49.15
ADVANIHOTR,EQ,2026-02-06,56.04,55.73,56.16,55.6,56.06,56.01,55.93,20438,11.43,401,12701,62.14
ADVENTHTL,EQ,2026-02-06,214.04,211.35,219.83,211.35,216.0,214.53,215.73,64917,140.05,1757,28227,43.48
ADVENZYMES,EQ,2026-02-06,291.2,289.25,294.1,285.0,291.7,287.45,288.75,71785,207.28,2179,35435,49.36
AEGISLOG,EQ,2026-02-06,687.05,687.05,697.55,684.2,690.0,690.75,689.55,132218,911.7,10090,52742,39.89
AEGISVOPAK,EQ,2026-02-06,228.89,225.0,225.29,215.0,215.5,217.81,220.61,830016,1831.06,16172,384892,46.37
AEQUS,EQ,2026-02-06,139.77,139.99,142.35,139.37,140.0,140.18,140.86,452029,636.75,12929,178864,39.57
AEROENTER,EQ,2026-02-06,79.18,79.79,80.44,77.91,80.44,79.6,78.76,167635,132.03,1131,50922,30.38
AEROFLEX,EQ,2026-02-06,187.98,186.29,188.0,183.22,185.0,185.65,185.57,407845,756.84,6859,156217,38.3
AERONEU,EQ,2026-02-06,71.61,72.51,73.0,70.11,72.65,71.3,71.48,20062,14.34,451,5784,28.83
AETHER,EQ,2026-02-06,1022.0,1025.0,1035.9,1000.3,1007.1,1011.3,1013.92,151565,1536.75,14258,82161,54.21
AFCONS,EQ,2026-02-06,338.45,336.0,336.85,330.1,330.5,332.0,332.39,132175,439.34,5630,67936,51.4
AFFLE,EQ,2026-02-06,1663.3,1643.3,1669.8,1618.3,1644.0,1647.4,1645.54,173242,2850.77,26301,77228,44.58
AFFORDABLE,EQ,2026-02-06,190.56,193.89,193.89,183.54,191.5,189.69,188.24,28502,53.65,591,15367,53.92
AFIL,EQ,2026-02-06,5.31,5.37,5.48,5.23,5.44,5.42,5.34,345556,18.45,686,215336,62.32
AFSL,EQ,2026-02-06,201.32,201.5,203.0,201.03,202.5,202.79,201.98,2886,5.83,159,1083,37.53
AGARIND,EQ,2026-02-06,722.9,719.75,725.0,691.0,701.9,704.15,705.58,18125,127.89,1518,4155,22.92
AGARWALEYE,EQ,2026-02-06,456.45,456.45,456.7,445.2,450.0,450.15,449.3,50326,226.11,2950,23755,47.2
AGI,EQ,2026-02-06,593.75,593.5,601.9,585.25,594.5,590.6,591.48,132055,781.08,6625,62856,47.6
AGIIL,EQ,2026-02-06,252.5,250.0,256.35,246.0,247.4,246.9,250.49,560698,1404.5,6437,321221,57.29
AGROPHOS,EQ,2026-02-06,36.06,36.75,36.75,35.3,35.59,35.54,35.57,17826,6.34,308,13334,74.8
AHCL,EQ,2026-02-06,123.8,124.41,128.75,121.06,127.7,126.1,124.84,90505,112.99,1697,51891,57.33
AHLADA,EQ,2026-02-06,50.76,50.0,50.99,49.11,49.5,49.44,50.1,1912,0.96,92,1470,76.88
AHLEAST,EQ,2026-02-06,144.29,144.2,145.0,142.05,142.2,142.2,143.26,2044,2.93,25,2035,99.56
AHLUCONT,EQ,2026-02-06,868.6,860.0,873.15,844.0,858.0,858.6,852.62,52852,450.63,3276,32271,61.06
AIAENG,EQ,2026-02-06,3967.0,3962.0,3962.1,3856.1,3889.0,3882.7,3891.39,24459,951.8,8060,11341,46.37
AIIL,EQ,2026-02-06,499.4,495.0,510.0,487.25,504.0,505.2,498.81,272723,1360.37,13603,130300,47.78
AIRAN,EQ,2026-02-06,14.85,14.59,15.0,14.59,15.0,14.87,14.78,27684,4.09,266,16210,58.55
AIROLAM,EQ,2026-02-06,91.51,91.06,95.1,89.2,95.0,94.31,92.09,2120,1.95,120,1289,60.8
AJANTPHARM,EQ,2026-02-06,2817.3,2828.3,2866.0,2788.0,2831.5,2852.7,2831.39,107572,3045.79,13130,71477,66.45
AJAXENGG,EQ,2026-02-06,498.75,498.75,503.9,489.7,501.95,499.7,497.26,68844,342.33,2917,39105,56.8
AJMERA,EQ,2026-02-06,148.4,147.77,147.77,143.92,144.5,144.88,145.07,177549,257.57,2035,114229,64.34
AJOONI,EQ,2026-02-06,5.15,5.15,5.43,4.9,4.95,4.93,5.2,1806720,93.98,2821,821016,45.44
AKASH,EQ,2026-02-06,24.49,24.08,24.99,24.08,24.35,24.35,24.39,6160,1.5,62,3614,58.67
AKG,EQ,2026-02-06,14.06,14.2,15.0,13.91,14.61,14.52,14.67,633973,93.0,839,401909,63.4
AKI,EQ,2026-02-06,6.42,6.74,6.74,6.24,6.6,6.58,6.56,28838,1.89,142,25054,86.88
AKSHAR,EQ,2026-02-06,0.51,0.52,0.52,0.51,0.52,0.51,0.51,950808,4.88,434,592540,62.32
AKSHARCHEM,EQ,2026-02-06,221.16,221.16,222.28,218.13,218.7,219.43,219.57,2901,6.37,108,1803,62.15
AKSHOPTFBR,EQ,2026-02-06,5.38,5.48,5.48,4.95,5.32,5.27,5.16,1144730,59.01,1327,629074,54.95
AKUMS,EQ,2026-02-06,447.65,446.0,448.0,440.0,447.75,446.9,444.03,38687,171.78,1865,16619,42.96
AKZOINDIA,EQ,2026-02-06,2823.3,2823.2,2940.0,2808.2,2928.5,2918.6,2867.11,29318,840.58,6843,14685,50.09
ALANKIT,EQ,2026-02-06,9.6,9.6,9.8,9.35,9.43,9.41,9.48,101109,9.58,610,65463,64.74
ALBERTDAVD,EQ,2026-02-06,695.2,698.65,698.65,678.3,680.0,680.55,682.75,1201,8.2,173,728,60.62
ALEMBICLTD,EQ,2026-02-06,96.98,96.49,97.61,95.41,97.2,97.12,96.79,168342,162.94,2636,101502,60.3
ALGOQUANT,EQ,2026-02-06,60.49,60.2,60.8,57.3,58.65,58.72,59.35,628640,373.07,1333,256397,40.79
ALICON,EQ,2026-02-06,737.15,740.0,740.0,710.1,724.95,719.3,722.38,2693,19.45,389,1466,54.44
ALIVUS,EQ,2026-02-06,925.65,930.0,937.95,878.4,932.0,932.45,913.07,101797,929.48,9573,42932,42.17
ALKALI,EQ,2026-02-06,69.88,71.19,71.19,68.22,70.49,70.37,69.98,1619,1.13,82,979,60.47
ALKEM,EQ,2026-02-06,5662.5,5683.0,5706.0,5569.0,5587.5,5684.0,5646.23,52719,2976.64,13054,25532,48.43
ALKYLAMINE,EQ,2026-02-06,1554.4,1554.0,1554.0,1526.2,1546.7,1534.7,1534.96,36062,553.54,5168,18432,51.11
ALLCARGO,EQ,2026-02-06,10.69,10.6,10.66,10.0,10.16,10.14,10.28,5512588,566.6,10469,2742151,49.74
ALLDIGI,EQ,2026-02-06,887.9,884.2,908.0,846.5,899.0,889.9,881.04,25822,227.5,1941,17102,66.23
ALLTIME,EQ,2026-02-06,240.03,240.0,240.0,235.2,238.0,237.37,236.68,17888,42.34,606,11002,61.5
ALMONDZ,EQ,2026-02-06,14.36,14.43,14.7,14.01,14.18,14.11,14.22,67521,9.6,359,48666,72.08
ALOKINDS,EQ,2026-02-06,16.17,16.05,16.11,15.75,15.92,15.99,15.92,3486743,555.01,7897,1219067,34.96
ALPA,EQ,2026-02-06,69.62,69.11,71.7,69.0,71.5,71.0,70.78,9828,6.96,167,5004,50.92
ALPHA,EQ,2026-02-06,47.05,47.55,47.76,46.63,47.75,47.62,47.25,771944,364.75,2629,365254,47.32
ALPHAETF,EQ,2026-02-06,24.77,24.89,25.09,24.61,25.03,25.03,24.85,479227,119.1,798,171714,35.83
ALPHAGEO,EQ,2026-02-06,225.48,225.25,227.99,218.65,226.0,224.2,223.86,3315,7.42,169,1881,56.74
ALPL30IETF,EQ,2026-02-06,27.47,27.49,27.7,27.33,27.59,27.66,27.51,488151,134.28,968,365865,74.95
AMAGI,EQ,2026-02-06,374.0,372.3,385.8,370.75,375.7,376.55,377.1,277606,1046.86,19316,116563,41.99
AMANTA,EQ,2026-02-06,104.42,102.4,105.0,102.4,105.0,104.73,103.86,6224,6.46,196,2122,34.09
AMBER,EQ,2026-02-06,6399.5,6380.0,6665.5,6312.5,6629.0,6640.0,6560.2,442275,29014.12,49970,141052,31.89
AMBICAAGAR,EQ,2026-02-06,23.73,23.7,23.99,23.22,23.45,23.44,23.4,1415,0.33,49,1319,93.22
AMBIKCO,EQ,2026-02-06,1331.8,1333.9,1335.0,1313.3,1330.0,1324.4,1321.79,4189,55.37,438,3187,76.08
AMBUJACEM,EQ,2026-02-06,533.05,530.0,531.55,524.0,528.0,529.45,527.1,554714,2923.89,15994,245485,44.25
AMDIND,EQ,2026-02-06,43.9,43.5,44.52,43.0,43.79,43.5,43.9,1486,0.65,96,1341,90.24
AMJLAND,EQ,2026-02-06,40.31,41.08,41.4,39.85,40.69,40.59,40.36,33504,13.52,744,16539,49.36
AMNPLST,EQ,2026-02-06,173.01,170.1,179.9,170.0,173.89,173.74,174.13,2049,3.57,148,1349,65.84
AMRUTANJAN,EQ,2026-02-06,629.65,629.0,644.9,623.65,635.0,634.05,632.6,6579,41.62,688,4270,64.9
ANANDRATHI,EQ,2026-02-06,2943.6,2943.6,2973.3,2907.4,2938.0,2951.4,2940.2,125655,3694.51,14838,75196,59.84
ANANTRAJ,EQ,2026-02-06,547.55,545.7,554.9,537.0,554.0,547.75,542.87,1844489,10013.15,29796,620791,33.66
ANDHRAPAP,EQ,2026-02-06,65.53,65.53,66.0,64.2,65.0,65.27,65.02,53545,34.81,1386,30373,56.72
ANDHRSUGAR,EQ,2026-02-06,72.36,73.1,74.48,73.1,74.2,74.0,73.71,209230,154.23,1781,121357,58.0
ANGELONE,EQ,2026-02-06,2645.0,2618.1,2648.5,2565.2,2631.0,2642.0,2601.55,469671,12218.74,26846,60440,12.87
ANIKINDS,EQ,2026-02-06,49.92,52.5,52.5,48.4,50.69,49.66,50.33,6306,3.17,260,2894,45.89
ANMOL,EQ,2026-02-06,11.95,12.01,12.16,11.81,11.92,11.86,11.93,15818,1.89,177,12867,81.34
ANTELOPUS,EQ,2026-02-06,586.6,590.0,592.15,536.6,542.9,548.75,560.13,331052,1854.33,13271,87615,26.47
ANTGRAPHIC,EQ,2026-02-06,0.95,0.97,0.97,0.92,0.92,0.92,0.93,121818,1.14,195,96815,79.48
ANTHEM,EQ,2026-02-06,635.0,627.0,656.6,623.15,650.0,652.9,643.14,316986,2038.67,19026,146587,46.24
ANUHPHR,EQ,2026-02-06,79.78,81.38,81.4,78.5,79.95,79.3,79.72,37429,29.84,896,17689,47.26
ANUP,EQ,2026-02-06,1900.4,1910.0,1973.4,1876.0,1927.2,1933.7,1934.76,26606,514.76,5117,10177,38.25
ANURAS,EQ,2026-02-06,1306.1,1310.5,1354.2,1288.4,1314.8,1315.3,1327.57,361124,4794.18,18070,211894,58.68
AONEGOLD,EQ,2026-02-06,14.24,14.24,14.25,13.1,14.0,13.97,14.0,2951043,413.03,5715,1222194,41.42
AONELIQUID,EQ,2026-02-06,1045.75,1046.13,1046.13,1046.11,1046.13,1046.12,1046.13,22746,237.95,187,19741,86.79
AONENIFTY,EQ,2026-02-06,10.5,10.5,10.8,10.31,10.5,10.52,10.5,274334,28.79,2188,167381,61.01
AONETMMQ50,EQ,2026-02-06,9.63,9.68,9.83,9.5,9.81,9.61,9.6,72766,6.99,232,53366,73.34
AONETOTAL,EQ,2026-02-06,11.82,12.17,12.17,11.51,11.75,11.81,11.79,300818,35.45,1808,162389,53.98
APARINDS,EQ,2026-02-06,9535.0,9480.5,9600.0,9400.0,9433.0,9490.0,9512.97,41541,3951.78,11955,16908,40.7
APCL,EQ,2026-02-06,137.26,139.8,144.4,137.0,144.4,142.43,141.02,11638,16.41,489,5015,43.09
APCOTEXIND,EQ,2026-02-06,375.7,375.0,375.0,364.0,366.15,367.15,367.45,8966,32.95,675,4333,48.33
APEX,EQ,2026-02-06,361.25,358.5,361.0,345.1,346.0,346.9,350.68,864279,3030.87,14276,186579,21.59
APLAPOLLO,EQ,2026-02-06,2182.1,2182.1,2207.1,2165.0,2200.0,2198.0,2186.46,1580478,34556.59,46004,1182067,74.79
APLLTD,EQ,2026-02-06,810.45,805.6,808.0,776.2,792.0,797.65,790.29,114388,903.99,8987,22677,19.82
APOLLO,EQ,2026-02-06,245.1,243.0,243.4,237.4,240.65,240.85,240.54,1459625,3510.97,18747,554320,37.98
APOLLOHOSP,EQ,2026-02-06,7122.0,7080.0,7176.5,6994.0,7128.5,7152.5,7093.88,668962,47455.39,45470,450343,67.32
APOLLOPIPE,EQ,2026-02-06,265.45,265.05,318.5,264.5,314.0,313.4,304.94,4220194,12869.21,46656,569555,13.5
APOLLOTYRE,EQ,2026-02-06,507.85,508.75,510.75,500.55,502.85,504.2,505.24,912338,4609.5,20741,326567,35.79
APOLSINHOT,EQ,2026-02-06,1278.2,1278.3,1297.8,1216.7,1236.0,1237.8,1247.75,1365,17.03,174,911,66.74
APTECHT,EQ,2026-02-06,82.66,82.66,82.66,80.73,81.2,81.66,81.41,58238,47.41,1075,27780,47.7
APTUS,EQ,2026-02-06,270.55,269.0,269.0,258.2,258.9,259.1,260.65,2452780,6393.28,52196,1368499,55.79
ARCHIDPLY,EQ,2026-02-06,91.97,91.39,93.43,89.0,89.0,90.57,91.57,5510,5.05,309,969,17.59
ARCHIES,EQ,2026-02-06,16.24,16.52,16.52,16.0,16.4,16.25,16.18,6770,1.1,70,4329,63.94
ARE&M,EQ,2026-02-06,875.4,876.9,876.9,858.0,865.0,865.45,863.25,158154,1365.26,12763,65617,41.49
ARENTERP,EQ,2026-02-06,40.56,40.07,40.07,37.71,38.0,38.41,38.68,2950,1.14,37,2584,87.59
ARFIN,EQ,2026-02-06,77.23,75.1,78.8,75.1,77.54,77.7,77.4,957450,741.04,3032,307867,32.15
ARIES,EQ,2026-02-06,318.95,318.0,318.5,312.05,316.0,314.55,314.62,8887,27.96,829,5083,57.2
ARIHANTCAP,EQ,2026-02-06,80.98,80.99,80.99,78.21,78.35,79.13,79.48,215096,170.95,2299,71683,33.33
ARIHANTSUP,EQ,2026-02-06,292.4,291.0,291.0,280.35,283.0,284.35,287.07,11915,34.2,272,4467,37.49
ARISINFRA,EQ,2026-02-06,90.63,90.97,90.98,83.1,83.3,84.18,85.58,2450168,2096.9,18358,978132,39.92
ARKADE,EQ,2026-02-06,126.86,126.86,127.92,123.0,123.9,123.39,124.27,213001,264.7,3235,85577,40.18
ARMANFIN,EQ,2026-02-06,1552.8,1552.8,1599.0,1492.5,1560.0,1577.9,1528.15,45899,701.4,3587,27501,59.92
AROGRANITE,EQ,2026-02-06,30.42,30.42,31.0,29.6,30.25,29.69,30.06,1553,0.47,49,1231,79.27
ARROWGREEN,EQ,2026-02-06,441.8,432.0,448.85,423.1,431.95,427.1,429.61,28443,122.19,1266,20617,72.49
ARSSBL,EQ,2026-02-06,578.3,574.0,574.85,568.05,572.45,572.85,571.33,132960,759.64,3880,47026,35.37
ARTEMISMED,EQ,2026-02-06,216.15,216.9,220.59,214.41,218.4,217.33,217.17,193654,420.56,5356,85422,44.11
ARTNIRMAN,EQ,2026-02-06,44.5,44.45,44.5,44.45,44.5,44.45,44.46,673,0.3,10,673,100.0
ARVIND,EQ,2026-02-06,374.65,370.15,381.7,362.75,366.0,368.15,374.82,959934,3598.0,24500,412424,42.96
ARVINDFASN,EQ,2026-02-06,489.55,489.55,489.6,476.5,485.0,483.75,480.76,97293,467.75,6149,48191,49.53
ARVSMART,EQ,2026-02-06,583.65,581.25,599.0,570.05,595.0,593.6,586.28,34343,201.35,2314,16689,48.6
ASAHIINDIA,EQ,2026-02-06,968.9,961.9,982.3,936.9,971.0,976.2,966.13,75413,728.59,7228,21726,28.81
ASAHISONG,EQ,2026-02-06,233.84,231.0,236.35,225.0,225.0,226.11,229.27,13917,31.91,871,6198,44.54
ASAL,EQ,2026-02-06,450.0,445.0,449.5,443.45,444.0,445.65,445.71,13058,58.2,766,8261,63.26
ASALCBR,EQ,2026-02-06,857.85,858.0,864.7,840.8,855.0,852.9,850.27,14766,125.55,1510,6591,44.64
ASHAPURMIN,EQ,2026-02-06,681.45,630.1,643.65,596.3,604.9,607.6,609.77,2417669,14742.17,64141,725740,30.02
ASHIANA,EQ,2026-02-06,296.0,295.4,301.3,294.25,300.0,300.25,297.02,27491,81.65,648,19383,70.51
ASHIMASYN,EQ,2026-02-06,16.97,17.01,17.49,16.83,16.99,16.92,16.95,35901,6.09,341,28679,79.88
ASHOKA,EQ,2026-02-06,152.68,152.1,159.03,149.49,156.1,155.18,153.11,1129502,1729.44,12350,393341,34.82
ASHOKAMET,EQ,2026-02-06,13.89,13.75,14.29,13.75,14.13,14.13,14.0,6373,0.89,84,3901,61.21
ASHOKLEY,EQ,2026-02-06,201.5,201.5,203.0,199.26,201.33,201.84,200.8,9580410,19237.62,55990,5065361,52.87
ASIANENE,EQ,2026-02-06,253.7,251.8,258.9,248.85,253.5,255.5,254.78,41729,106.32,1359,16162,38.73
ASIANHOTNR,EQ,2026-02-06,301.2,303.45,314.9,299.0,304.0,300.4,305.11,16840,51.38,659,7581,45.02
ASIANPAINT,EQ,2026-02-06,2432.1,2432.0,2444.0,2386.1,2405.0,2401.1,2400.75,1043982,25063.43,74053,703782,67.41
ASIANTILES,EQ,2026-02-06,72.96,72.96,75.7,71.2,73.75,74.69,73.93,5063722,3743.48,16136,2088439,41.24
ASKAUTOLTD,EQ,2026-02-06,461.35,462.3,462.3,450.95,453.45,454.05,453.93,52646,238.98,2887,21032,39.95
ASMS,EQ,2026-02-06,14.33,15.76,16.7,13.81,14.45,14.71,15.24,26091825,3976.46,41436,5721399,21.93
ASPINWALL,EQ,2026-02-06,216.95,216.95,216.95,211.0,211.55,212.66,214.4,1008,2.16,57,818,81.15
ASTEC,EQ,2026-02-06,657.85,646.9,646.9,630.3,646.0,635.95,637.94,69145,441.1,4176,12817,18.54
ASTERDM,EQ,2026-02-06,537.95,536.5,568.95,528.75,565.55,563.05,556.11,1789558,9951.84,72570,616079,34.43
ASTRAL,EQ,2026-02-06,1503.6,1495.0,1522.9,1460.2,1476.1,1472.2,1486.22,998285,14836.67,54621,361506,36.21
ASTRAMICRO,EQ,2026-02-06,935.95,932.1,932.1,889.0,904.0,901.7,902.25,231977,2093.01,13357,81821,35.27
ASTRAZEN,EQ,2026-02-06,8621.5,8580.0,8635.0,8540.0,8557.5,8600.0,8594.86,4570,392.79,855,3322,72.69
ASTRON,EQ,2026-02-06,4.13,4.13,4.25,3.93,3.96,3.93,4.0,249433,9.98,468,135941,54.5
ATALREAL,EQ,2026-02-06,27.62,27.9,27.9,27.0,27.0,27.22,27.27,1628279,443.96,1872,293569,18.03
ATAM,EQ,2026-02-06,74.89,76.4,76.5,73.1,73.1,74.67,75.08,3892,2.92,118,3236,83.14
ATGL,EQ,2026-02-06,545.4,545.0,552.25,540.25,540.3,543.5,544.58,360154,1961.33,13879,116931,32.47
ATHERENERG,EQ,2026-02-06,714.5,710.7,713.6,695.0,706.2,706.1,703.17,1087231,7645.03,24303,230827,21.23
ATL,EQ,2026-02-06,24.69,24.9,25.25,24.42,24.61,24.69,24.74,184910,45.74,8169,99045,53.56
ATLANTAA,EQ,2026-02-06,44.98,45.0,46.25,44.76,45.01,45.54,45.61,48756,22.24,1523,17420,35.73
ATLANTAELE,EQ,2026-02-06,807.55,807.0,830.0,794.0,817.5,813.65,812.22,63893,518.95,4948,23392,36.61
ATLASCYCLE,EQ,2026-02-06,93.42,93.5,95.12,93.2,93.5,93.58,93.47,2149,2.01,38,2040,94.93
ATUL,EQ,2026-02-06,6253.5,6260.0,6551.0,6163.0,6425.0,6459.0,6382.68,22551,1439.36,5830,13578,60.21
ATULAUTO,EQ,2026-02-06,431.65,432.1,448.0,428.1,447.0,445.8,440.15,162088,713.43,5040,57058,35.2
AUBANK,EQ,2026-02-06,986.0,986.9,992.45,975.8,989.05,991.05,986.41,1192286,11760.83,45469,690772,57.94
AURIONPRO,EQ,2026-02-06,907.95,907.05,941.0,890.2,922.05,927.05,916.76,209681,1922.27,15240,80849,38.56
AUROPHARMA,EQ,2026-02-06,1181.6,1181.0,1195.9,1166.0,1195.0,1191.0,1179.27,805359,9497.39,29715,328413,40.78
AURUM,EQ,2026-02-06,178.68,178.68,179.9,175.98,176.5,178.01,177.92,21476,38.21,571,12966,60.37
