symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
ABSLLIQUID,EQ,2026-01-16,1000.0,1000.0,1000.01,999.99,1000.01,1000.0,1000.01,4696,46.96,26,4126,87.86
ABSLNN50ET,EQ,2026-01-16,72.12,71.67,72.71,71.66,72.1,71.98,72.29,516832,373.62,404,503612,97.44
ABSLPSE,EQ,2026-01-16,10.37,10.37,10.59,10.17,10.29,10.23,10.25,862532,88.44,1367,763001,88.46
ACC,EQ,2026-01-16,1728.1,1729.9,1763.0,1712.6,1760.1,1755.6,1737.93,245388,4264.67,15322,115364,47.01
ACCELYA,EQ,2026-01-16,1342.0,1345.0,1371.5,1337.9,1352.0,1352.2,1352.89,22581,305.5,2450,12576,55.69
ACCURACY,EQ,2026-01-16,5.38,5.38,5.56,5.3,5.39,5.36,5.38,62586,3.37,516,41424,66.19
ACE,EQ,2026-01-16,874.55,874.2,874.4,845.0,851.5,848.15,857.89,276728,2374.02,23062,150200,54.28
ACEINTEG,EQ,2026-01-16,20.56,19.64,21.83,19.64,20.03,20.11,20.07,1936,0.39,82,1236,63.84
ACI,EQ,2026-01-16,510.5,512.0,570.9,505.05,553.0,546.3,539.53,326148,1759.65,13718,121451,37.24
ACL,EQ,2026-01-16,66.24,66.5,69.0,66.0,66.5,66.69,67.04,29200,19.58,356,17158,58.76
ACMESOLAR,EQ,2026-01-16,221.77,219.67,223.32,214.61,215.5,216.55,219.46,539739,1184.53,10410,312335,57.87
ACUTAAS,EQ,2026-01-16,1710.0,1720.8,1728.7,1690.0,1700.0,1699.6,1705.87,206418,3521.22,24287,123584,59.87
ADANIENSOL,EQ,2026-01-16,922.6,922.5,929.6,902.7,906.0,908.7,915.21,1741275,15936.34,44561,700717,40.24
ADANIENT,EQ,2026-01-16,2153.3,2162.8,2193.9,2152.1,2159.0,2157.3,2173.47,758469,16485.08,35470,273396,36.05
ADANIGREEN,EQ,2026-01-16,935.3,935.3,946.8,926.3,930.0,930.1,935.29,1088002,10176.01,25458,366780,33.71
ADANIPORTS,EQ,2026-01-16,1430.0,1430.0,1448.0,1416.1,1424.3,1421.9,1432.93,1556318,22301.0,48618,839535,53.94
ADANIPOWER,EQ,2026-01-16,142.77,142.6,144.5,141.5,142.2,142.63,143.12,8651198,12381.7,62529,3680287,42.54
ADFFOODS,EQ,2026-01-16,193.6,193.1,195.53,192.3,193.45,193.11,193.5,35227,68.16,962,20616,58.52
ADL,EQ,2026-01-16,74.61,74.99,76.99,73.11,73.2,73.49,73.58,493,0.36,26,283,57.4
ADOR,EQ,2026-01-16,1003.0,1029.0,1120.0,1029.0,1047.5,1040.1,1075.28,190353,2046.83,13246,32846,17.26
ADROITINFO,EQ,2026-01-16,10.03,10.19,10.19,9.81,9.82,9.84,9.91,12801,1.27,129,11094,86.67
ADSL,EQ,2026-01-16,130.33,130.3,131.7,127.6,128.78,128.34,129.55,108628,140.73,2181,55887,51.45
ADVANCE,EQ,2026-01-16,123.9,125.9,128.49,121.1,121.1,122.35,123.98,286888,355.67,2514,93627,32.64
ADVANIHOTR,EQ,2026-01-16,55.08,54.58,55.48,54.5,54.8,54.91,54.88,29866,16.39,829,16610,55.62
ADVENTHTL,EQ,2026-01-16,217.63,216.6,218.63,207.0,208.36,208.74,211.27,147341,311.29,3382,90259,61.26
ADVENZYMES,EQ,2026-01-16,282.2,282.2,283.6,275.0,276.2,276.35,278.78,200444,558.8,5771,131247,65.48
AEGISLOG,EQ,2026-01-16,721.75,722.1,726.3,703.0,705.05,706.75,713.59,299009,2133.7,21120,180381,60.33
AEGISVOPAK,EQ,2026-01-16,226.07,226.0,226.1,213.62,216.92,217.62,218.47,781354,1707.03,17490,367749,47.07
AEQUS,EQ,2026-01-16,137.66,138.0,138.09,134.06,135.0,134.97,135.27,1303463,1763.14,16934,745636,57.2
AEROENTER,EQ,2026-01-16,79.66,79.05,82.9,79.05,82.5,82.09,81.51,316419,257.93,2171,90193,28.5
AEROFLEX,EQ,2026-01-16,176.49,175.0,178.67,174.01,175.2,175.27,176.25,472963,833.58,7304,202843,42.89
AERONEU,EQ,2026-01-16,72.23,73.99,73.99,70.05,70.7,71.51,71.66,20502,14.69,533,8010,39.07
AETHER,EQ,2026-01-16,996.1,1005.9,1005.9,972.5,977.0,984.65,989.13,97161,961.05,8979,53177,54.73
AFCONS,EQ,2026-01-16,357.8,358.9,360.5,353.5,354.0,354.45,356.76,159560,569.25,7063,86276,54.07
AFFLE,EQ,2026-01-16,1734.2,1729.0,1757.5,1708.2,1725.0,1723.5,1725.15,79038,1363.52,9144,36039,45.6
AFFORDABLE,EQ,2026-01-16,184.38,183.8,188.69,183.79,186.6,185.56,186.0,16737,31.13,858,9824,58.7
AFIL,EQ,2026-01-16,5.68,5.68,5.79,5.62,5.7,5.66,5.71,586948,33.5,1357,411544,70.12
AFSL,EQ,2026-01-16,201.64,203.0,203.92,201.0,201.0,201.0,201.1,12626,25.39,202,9369,74.2
AGARIND,EQ,2026-01-16,698.1,687.65,698.1,681.55,689.9,688.8,688.02,11473,78.94,1078,6994,60.96
AGARWALEYE,EQ,2026-01-16,492.4,486.15,491.6,483.0,484.0,485.05,487.73,89457,436.31,21320,53022,59.27
AGI,EQ,2026-01-16,681.75,681.75,686.3,665.05,671.8,669.95,674.7,58500,394.7,3681,30888,52.8
AGIIL,EQ,2026-01-16,285.1,285.0,293.65,280.0,283.8,283.4,287.45,2306580,6630.16,9788,776403,33.66
AGROPHOS,EQ,2026-01-16,39.0,39.71,39.71,38.01,38.95,38.91,38.98,13546,5.28,160,9416,69.51
AHCL,EQ,2026-01-16,137.07,137.4,141.0,136.53,137.0,137.89,138.73,44909,62.3,926,26054,58.02
AHLADA,EQ,2026-01-16,52.6,52.6,52.61,50.2,51.1,51.32,51.43,17427,8.96,217,11663,66.92
AHLEAST,EQ,2026-01-16,133.0,139.9,139.9,134.45,139.0,138.17,137.55,7072,9.73,90,6059,85.68
AHLUCONT,EQ,2026-01-16,895.6,905.15,960.0,900.05,904.5,909.0,926.55,633171,5866.68,34936,156331,24.69
AIAENG,EQ,2026-01-16,3935.4,3901.0,3960.0,3881.8,3940.0,3948.0,3915.06,52960,2073.42,13735,37596,70.99
AIIL,EQ,2026-01-16,666.5,650.0,658.7,621.1,639.3,631.2,631.9,917516,5797.8,30423,261899,28.54
AIRAN,EQ,2026-01-16,16.58,16.58,16.58,16.0,16.28,16.32,16.24,61596,10.0,546,47781,77.57
AIROLAM,EQ,2026-01-16,94.13,94.55,97.27,91.75,92.7,92.58,92.95,4501,4.18,129,3217,71.47
AJANTPHARM,EQ,2026-01-16,2706.4,2706.4,2720.5,2660.1,2680.1,2680.9,2681.83,61632,1652.86,14014,33394,54.18
AJAXENGG,EQ,2026-01-16,570.25,570.25,576.0,555.85,564.6,564.45,569.22,27235,155.03,3285,16019,58.82
AJMERA,EQ,2026-01-16,185.05,185.05,187.6,181.0,183.0,182.75,183.94,185358,340.95,3659,84381,45.52
AJOONI,EQ,2026-01-16,4.13,4.19,4.19,3.9,4.05,4.03,4.04,555925,22.45,1266,332658,59.84
AKASH,EQ,2026-01-16,28.05,28.05,28.05,26.0,26.01,26.5,26.75,46321,12.39,420,28224,60.93
AKG,EQ,2026-01-16,12.97,12.97,12.97,12.66,12.75,12.75,12.74,15340,1.96,75,14240,92.83
AKI,EQ,2026-01-16,6.19,6.45,6.45,6.1,6.2,6.19,6.23,52254,3.26,138,36042,68.97
AKSHAR,EQ,2026-01-16,0.49,0.49,0.5,0.49,0.5,0.49,0.49,866065,4.28,488,578314,66.77
AKSHARCHEM,EQ,2026-01-16,227.13,227.14,235.67,220.3,222.0,220.77,224.8,1960,4.41,122,1148,58.57
AKSHOPTFBR,EQ,2026-01-16,5.95,5.94,6.14,5.92,5.96,5.95,5.99,321059,19.25,384,288817,89.96
AKUMS,EQ,2026-01-16,444.45,443.8,445.7,440.5,444.1,444.1,442.9,60395,267.49,1609,35795,59.27
AKZOINDIA,EQ,2026-01-16,3111.0,3095.0,3108.0,3066.5,3086.1,3088.8,3087.47,64673,1996.76,8391,45952,71.05
ALANKIT,EQ,2026-01-16,10.13,10.12,10.45,10.02,10.1,10.1,10.13,194888,19.74,1016,131391,67.42
ALBERTDAVD,EQ,2026-01-16,710.85,704.85,714.95,703.8,705.0,704.75,706.91,5356,37.86,315,3602,67.25
ALEMBICLTD,EQ,2026-01-16,97.54,97.26,98.05,95.71,96.02,96.17,96.84,261239,252.98,2243,172128,65.89
ALGOQUANT,EQ,2026-01-16,65.53,65.52,66.56,65.1,65.69,65.68,65.67,543626,356.99,3873,133427,24.54
ALICON,EQ,2026-01-16,757.0,757.0,774.55,726.5,729.25,737.7,751.37,8787,66.02,1512,3768,42.88
ALIVUS,EQ,2026-01-16,888.6,890.0,895.65,870.9,870.9,882.35,884.15,40644,359.36,3720,25418,62.54
ALKALI,EQ,2026-01-16,75.93,77.1,78.31,74.81,76.98,76.87,76.68,1296,0.99,73,923,71.22
ALKEM,EQ,2026-01-16,5830.5,5836.0,5879.5,5796.5,5840.0,5836.5,5839.74,120335,7027.25,20651,88835,73.82
ALKYLAMINE,EQ,2026-01-16,1642.7,1635.2,1644.2,1585.0,1586.9,1595.2,1613.58,83786,1351.96,12282,22865,27.29
ALLCARGO,EQ,2026-01-16,10.41,10.41,10.55,10.01,10.15,10.08,10.28,7715572,792.78,13328,3824904,49.57
ALLDIGI,EQ,2026-01-16,807.8,804.0,826.0,804.0,815.05,818.95,817.32,3091,25.26,520,1723,55.74
ALLTIME,EQ,2026-01-16,235.7,235.7,253.0,234.8,250.0,245.6,240.74,88443,212.92,2246,42150,47.66
ALMONDZ,EQ,2026-01-16,17.24,17.24,17.54,15.84,16.23,16.19,16.59,602304,99.91,2232,338325,56.17
ALOKINDS,EQ,2026-01-16,15.82,15.74,15.75,15.5,15.53,15.55,15.61,4038995,630.57,8912,2256346,55.86
ALPA,EQ,2026-01-16,71.44,72.86,74.9,70.4,71.0,71.33,72.4,12794,9.26,269,9615,75.15
ALPHA,EQ,2026-01-16,47.61,47.6,48.06,47.54,47.83,47.82,47.79,1401473,669.72,3043,893318,63.74
ALPHAETF,EQ,2026-01-16,24.78,24.79,25.06,24.79,24.9,24.86,24.88,532481,132.5,939,326277,61.27
ALPHAGEO,EQ,2026-01-16,220.28,227.96,227.96,214.0,215.4,216.23,218.32,4445,9.7,210,3488,78.47
ALPL30IETF,EQ,2026-01-16,27.67,27.67,27.97,27.59,27.74,27.7,27.78,825981,229.47,1447,604341,73.17
AMANTA,EQ,2026-01-16,106.66,105.6,107.24,104.0,104.1,104.64,105.86,33595,35.56,796,18409,54.8
AMBER,EQ,2026-01-16,6113.5,6149.5,6255.0,6121.0,6141.5,6145.0,6180.97,230808,14266.17,26444,77380,33.53
AMBICAAGAR,EQ,2026-01-16,25.55,25.77,25.77,24.76,25.56,25.03,24.99,7508,1.88,53,6555,87.31
AMBIKCO,EQ,2026-01-16,1203.0,1203.5,1239.9,1177.0,1179.9,1188.3,1202.05,9192,110.49,1070,5501,59.85
AMBUJACEM,EQ,2026-01-16,549.55,551.5,558.45,545.7,553.0,553.75,553.98,2077235,11507.42,39192,1215472,58.51
AMDIND,EQ,2026-01-16,43.44,44.3,44.75,42.66,43.9,43.17,43.74,18421,8.06,239,11127,60.4
AMJLAND,EQ,2026-01-16,48.67,49.0,50.99,48.0,50.87,50.47,50.11,35125,17.6,329,21011,59.82
AMNPLST,EQ,2026-01-16,183.02,183.02,186.0,175.0,177.01,177.7,178.79,17425,31.15,994,8303,47.65
AMRUTANJAN,EQ,2026-01-16,611.35,610.5,618.0,607.0,609.7,610.4,610.94,7504,45.85,632,4396,58.58
ANANDRATHI,EQ,2026-01-16,3084.2,3084.2,3140.0,3055.0,3085.1,3092.2,3101.76,175899,5455.96,15487,82096,46.67
ANANTRAJ,EQ,2026-01-16,552.0,552.5,567.85,547.0,551.0,551.55,556.86,1969499,10967.44,44840,680779,34.57
ANDHRAPAP,EQ,2026-01-16,64.83,64.83,65.4,63.36,63.75,64.13,64.6,57009,36.83,1030,40222,70.55
ANDHRSUGAR,EQ,2026-01-16,71.23,71.35,71.9,70.88,71.6,71.51,71.26,43705,31.15,644,27586,63.12
ANGELONE,EQ,2026-01-16,2525.4,2588.0,2766.7,2580.0,2740.5,2752.2,2716.81,5582743,151672.7,184185,789198,14.14
ANIKINDS,EQ,2026-01-16,44.56,44.56,46.6,43.5,45.31,46.07,45.09,54312,24.49,879,35134,64.69
ANMOL,EQ,2026-01-16,13.44,13.74,13.74,13.16,13.16,13.26,13.4,39961,5.36,324,30661,76.73
ANTELOPUS,EQ,2026-01-16,441.25,436.0,519.25,428.5,505.0,494.0,494.31,8962861,44304.66,143593,482697,5.39
ANTGRAPHIC,EQ,2026-01-16,1.0,1.0,1.03,0.98,1.01,0.99,1.0,110896,1.11,281,107212,96.68
ANTHEM,EQ,2026-01-16,622.8,622.8,628.0,610.0,610.0,616.9,619.4,106456,659.39,8118,61721,57.98
ANUHPHR,EQ,2026-01-16,75.82,75.21,76.37,73.1,73.9,73.88,74.24,60062,44.59,1355,40530,67.48
ANUP,EQ,2026-01-16,2001.9,1990.0,2010.6,1965.0,1965.0,1972.7,1985.99,21817,433.28,5607,11713,53.69
ANURAS,EQ,2026-01-16,1321.3,1319.2,1327.0,1310.0,1318.7,1316.2,1317.92,387809,5111.01,8146,116994,30.17
AONEGOLD,EQ,2026-01-16,13.29,13.62,13.62,12.89,13.25,13.27,13.25,978544,129.63,4746,650467,66.47
AONELIQUID,EQ,2026-01-16,1043.0,1043.45,1043.45,1043.43,1043.43,1043.43,1043.43,10953,114.29,144,10689,97.59
AONENIFTY,EQ,2026-01-16,10.52,10.52,10.64,10.22,10.56,10.53,10.58,362283,38.32,3821,206645,57.04
AONETMMQ50,EQ,2026-01-16,9.64,9.69,9.7,9.56,9.56,9.56,9.62,43614,4.2,266,24236,55.57
AONETOTAL,EQ,2026-01-16,11.85,11.96,11.96,11.49,11.85,11.86,11.88,450279,53.49,2904,179267,39.81
APARINDS,EQ,2026-01-16,7478.0,7550.0,7550.0,7185.0,7419.0,7410.5,7340.06,90143,6616.55,21084,34964,38.79
APCL,EQ,2026-01-16,139.9,139.02,139.89,135.21,137.85,137.25,137.71,27713,38.16,1260,8100,29.23
APCOTEXIND,EQ,2026-01-16,353.3,352.35,355.3,347.1,350.0,349.85,351.75,21202,74.58,480,17921,84.53
APEX,EQ,2026-01-16,273.05,275.4,292.45,270.7,279.1,280.35,284.63,855836,2435.98,15870,106277,12.42
APLAPOLLO,EQ,2026-01-16,1934.7,1944.0,1963.0,1930.0,1934.3,1940.7,1942.29,405626,7878.45,36520,210400,51.87
APLLTD,EQ,2026-01-16,789.9,793.0,793.05,772.65,775.0,774.9,776.84,82410,640.19,11605,42796,51.93
APOLLO,EQ,2026-01-16,247.8,247.8,249.85,245.0,245.4,245.85,247.31,1096805,2712.46,16036,474133,43.23
APOLLOHOSP,EQ,2026-01-16,7272.5,6950.0,7299.0,6950.0,7230.0,7235.5,7226.7,501597,36248.89,61867,330666,65.92
APOLLOPIPE,EQ,2026-01-16,290.25,290.25,293.45,285.0,285.1,286.6,289.16,37047,107.13,1464,19576,52.84
APOLLOTYRE,EQ,2026-01-16,527.95,525.65,528.65,506.05,509.65,508.55,514.1,892494,4588.35,32265,470570,52.73
APOLSINHOT,EQ,2026-01-16,1308.5,1317.0,1317.0,1300.0,1310.0,1302.5,1305.48,628,8.2,57,453,72.13
APTECHT,EQ,2026-01-16,87.59,87.7,88.16,87.01,87.4,87.65,87.59,59800,52.38,1062,31282,52.31
APTUS,EQ,2026-01-16,270.3,270.3,271.2,268.05,270.0,270.0,269.97,932988,2518.79,20459,648740,69.53
ARCHIDPLY,EQ,2026-01-16,86.7,88.48,88.48,85.32,85.5,85.98,86.69,1289,1.12,50,802,62.22
ARCHIES,EQ,2026-01-16,17.18,17.18,18.9,17.11,17.25,17.26,17.58,24376,4.29,222,12424,50.97
ARE&M,EQ,2026-01-16,874.1,874.0,884.0,872.1,880.0,879.05,878.77,313810,2757.66,26331,183945,58.62
ARENTERP,EQ,2026-01-16,44.86,43.96,46.7,42.5,44.76,44.32,45.94,2674,1.23,61,2282,85.34
ARFIN,EQ,2026-01-16,81.01,81.89,81.89,78.76,81.45,80.36,79.83,1317755,1051.98,4590,562220,42.66
ARIES,EQ,2026-01-16,312.05,314.4,318.7,309.15,310.5,310.9,311.86,21169,66.02,1470,12173,57.5
ARIHANTCAP,EQ,2026-01-16,88.29,88.55,90.79,87.2,87.66,87.76,88.77,283843,251.95,2870,124291,43.79
ARIHANTSUP,EQ,2026-01-16,308.8,310.4,317.0,306.8,317.0,311.95,311.27,24045,74.85,251,19837,82.5
ARISINFRA,EQ,2026-01-16,129.29,129.5,134.99,126.06,128.0,128.03,130.21,1130976,1472.61,10769,289006,25.55
ARKADE,EQ,2026-01-16,126.59,126.59,127.68,124.52,125.0,125.44,126.0,369309,465.34,3655,173367,46.94
ARMANFIN,EQ,2026-01-16,1529.8,1519.1,1543.1,1481.0,1486.0,1488.4,1505.28,24382,367.02,2136,16726,68.6
AROGRANITE,EQ,2026-01-16,28.72,29.5,29.5,28.8,28.8,28.8,29.02,5887,1.71,193,4322,73.42
ARROWGREEN,EQ,2026-01-16,478.25,474.55,483.05,472.1,475.0,475.05,477.64,9860,47.1,800,6079,61.65
ARSSBL,EQ,2026-01-16,632.7,655.0,714.3,641.1,649.0,652.5,679.51,8775358,59629.72,153109,1186127,13.52
ARTEMISMED,EQ,2026-01-16,260.15,260.15,261.5,258.0,258.7,259.55,259.68,104758,272.04,6268,71821,68.56
ARTNIRMAN,EQ,2026-01-16,47.0,45.86,46.54,45.86,45.86,45.87,46.39,3431,1.59,21,2338,68.14
ARVIND,EQ,2026-01-16,305.05,305.0,306.6,295.3,295.3,298.6,301.51,124441,375.2,5977,57039,45.84
ARVINDFASN,EQ,2026-01-16,461.3,465.0,466.95,450.3,460.0,461.1,458.94,313025,1436.59,21110,169574,54.17
ARVSMART,EQ,2026-01-16,576.65,577.0,579.65,560.4,560.4,564.25,569.85,17625,100.44,1419,9665,54.84
ASAHIINDIA,EQ,2026-01-16,951.5,951.5,957.3,934.6,942.2,947.3,944.91,51977,491.14,5898,17510,33.69
ASAHISONG,EQ,2026-01-16,239.3,241.95,246.6,239.4,242.0,241.15,242.13,5510,13.34,224,3645,66.15
ASAL,EQ,2026-01-16,447.6,446.2,455.1,441.1,444.85,442.25,444.81,12519,55.69,690,7471,59.68
ASALCBR,EQ,2026-01-16,865.55,870.0,872.95,833.65,835.05,838.8,847.61,72579,615.19,5421,40775,56.18
ASHAPURMIN,EQ,2026-01-16,868.95,871.65,872.1,810.25,816.0,814.75,834.29,701598,5853.39,27399,338480,48.24
ASHIANA,EQ,2026-01-16,290.35,290.3,295.4,290.0,295.2,294.75,293.88,25233,74.16,690,17130,67.89
ASHIMASYN,EQ,2026-01-16,17.52,17.52,17.94,16.75,16.81,17.02,17.29,142793,24.69,809,100905,70.67
ASHOKA,EQ,2026-01-16,147.36,147.89,154.89,147.19,151.19,150.16,151.18,1269519,1919.29,13107,402669,31.72
ASHOKAMET,EQ,2026-01-16,14.78,14.5,14.79,14.25,14.41,14.41,14.46,26976,3.9,282,20214,74.93
ASHOKLEY,EQ,2026-01-16,186.89,185.93,186.66,183.75,184.02,184.25,184.9,26684199,49338.35,81889,16116995,60.4
ASIANENE,EQ,2026-01-16,257.1,256.0,262.0,250.6,256.8,254.15,255.43,59700,152.49,2232,32075,53.73
ASIANHOTNR,EQ,2026-01-16,317.4,319.8,320.0,310.0,310.05,315.6,316.91,12944,41.02,977,3143,24.28
ASIANPAINT,EQ,2026-01-16,2813.9,2787.9,2826.5,2750.5,2756.7,2756.9,2791.78,1143463,31922.96,64490,690509,60.39
ASIANTILES,EQ,2026-01-16,73.07,72.9,75.9,72.12,75.3,75.51,74.12,2455816,1820.23,8539,774721,31.55
ASKAUTOLTD,EQ,2026-01-16,458.8,461.75,467.0,454.0,465.9,464.0,461.18,90646,418.04,6571,49651,54.77
ASMS,EQ,2026-01-16,11.09,11.09,11.48,11.03,11.45,11.31,11.27,131904,14.87,742,98130,74.4
ASPINWALL,EQ,2026-01-16,221.95,221.95,224.95,209.1,216.0,216.0,214.26,14959,32.05,417,10295,68.82
ASTEC,EQ,2026-01-16,651.5,662.0,669.4,640.4,650.0,649.65,655.75,92999,609.84,5991,16128,17.34
ASTERDM,EQ,2026-01-16,608.05,604.25,607.15,598.0,598.35,599.4,601.63,306893,1846.37,26478,180488,58.81
ASTRAL,EQ,2026-01-16,1462.6,1480.0,1498.3,1458.0,1462.0,1464.3,1474.25,469969,6928.5,30984,205318,43.69
ASTRAMICRO,EQ,2026-01-16,965.2,965.2,968.25,931.1,936.9,937.05,947.77,232874,2207.1,17328,108476,46.58
ASTRAZEN,EQ,2026-01-16,8284.0,8339.5,8379.0,8162.0,8240.0,8264.0,8275.34,9036,747.76,3647,3890,43.05
ASTRON,EQ,2026-01-16,5.51,5.55,5.69,5.24,5.24,5.24,5.26,281653,14.8,489,199538,70.85
ATALREAL,EQ,2026-01-16,26.89,26.89,27.75,26.76,27.01,27.32,27.43,3291331,902.86,3684,1268232,38.53
ATAM,EQ,2026-01-16,81.07,80.1,82.5,80.1,80.18,80.32,81.34,31296,25.46,270,22328,71.34
ATGL,EQ,2026-01-16,554.4,554.95,558.05,545.0,546.0,546.75,549.56,553847,3043.72,18817,233086,42.08
ATHERENERG,EQ,2026-01-16,646.6,645.0,645.0,605.05,615.25,618.75,620.9,2356991,14634.52,55438,768026,32.59
ATL,EQ,2026-01-16,26.29,26.29,26.69,25.81,26.29,26.08,26.21,211514,55.45,1258,75970,35.92
ATLANTAA,EQ,2026-01-16,48.71,48.95,50.0,48.51,48.8,48.83,49.17,205044,100.82,2160,86739,42.3
ATLANTAELE,EQ,2026-01-16,808.95,808.95,825.2,807.0,820.65,818.7,817.94,32010,261.82,2370,18094,56.53
ATLASCYCLE,EQ,2026-01-16,105.51,107.9,107.9,100.05,100.2,101.54,103.22,8021,8.28,250,4972,61.99
ATUL,EQ,2026-01-16,6020.0,6021.0,6044.5,5960.5,6015.5,6003.0,6001.18,19792,1187.75,4967,13052,65.95
ATULAUTO,EQ,2026-01-16,435.85,435.0,447.9,431.95,433.7,433.9,437.29,69816,305.3,2562,33998,48.7
AUBANK,EQ,2026-01-16,976.35,975.5,1029.95,968.55,1022.35,1025.4,1006.52,7202895,72498.85,94459,4013042,55.71
AURIONPRO,EQ,2026-01-16,1013.8,1019.9,1020.1,981.2,991.2,990.7,998.12,154002,1537.13,11820,73924,48.0
AUROPHARMA,EQ,2026-01-16,1180.1,1174.2,1195.5,1166.3,1166.3,1172.7,1181.16,909022,10737.03,35860,403241,44.36
AURUM,EQ,2026-01-16,190.13,190.0,194.99,186.44,190.0,191.92,192.04,141031,270.84,1881,90757,64.35
AUSOMENT,EQ,2026-01-16,127.97,136.17,153.56,133.98,153.56,153.56,149.71,376862,564.21,5612,106459,28.25
