symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
ABFRL,EQ,2026-01-12,74.54,74.16,74.63,72.93,74.5,74.31,73.89,2430231,1795.58,18699,816086,33.58
ABINFRA,EQ,2026-01-12,18.85,19.42,19.42,18.2,18.6,18.4,18.62,68486,12.75,550,43114,62.95
ABLBL,EQ,2026-01-12,117.49,117.0,121.0,114.75,120.99,120.49,118.62,2006885,2380.66,18897,902945,44.99
ABMINTLLTD,EQ,2026-01-12,39.73,40.72,40.72,37.0,38.88,38.91,38.01,1314,0.5,30,1207,91.86
ABREL,EQ,2026-01-12,1621.0,1617.1,1617.1,1526.9,1567.5,1569.3,1565.21,583224,9128.7,42463,338639,58.06
ABSLAMC,EQ,2026-01-12,802.5,770.05,831.8,770.05,800.0,800.75,788.4,233390,1840.06,18553,101556,43.51
ABSLBANETF,EQ,2026-01-12,60.6,60.95,60.95,60.19,60.78,60.72,60.52,28930,17.51,429,12621,43.63
ABSLLIQUID,EQ,2026-01-12,1000.01,999.99,1000.01,999.99,999.99,999.99,999.99,2151,21.51,24,1957,90.98
ABSLNN50ET,EQ,2026-01-12,71.79,72.02,72.02,70.9,72.0,71.96,71.4,16687,11.92,386,10149,60.82
ABSLPSE,EQ,2026-01-12,10.07,10.13,10.18,9.93,10.14,10.12,10.03,1989287,199.48,894,1815879,91.28
ACC,EQ,2026-01-12,1703.2,1703.2,1714.2,1687.0,1711.9,1706.7,1698.22,145178,2465.45,12314,53838,37.08
ACCELYA,EQ,2026-01-12,1312.8,1310.0,1319.4,1280.0,1314.9,1306.0,1298.89,11426,148.41,1333,5759,50.4
ACCURACY,EQ,2026-01-12,5.51,5.49,5.51,5.32,5.35,5.37,5.4,123019,6.64,580,97437,79.2
ACE,EQ,2026-01-12,913.2,915.8,919.9,876.15,892.75,888.85,889.7,257942,2294.91,24005,114749,44.49
ACEINTEG,EQ,2026-01-12,20.09,19.78,20.6,19.78,19.83,20.09,20.15,2437,0.49,63,2063,84.65
ACI,EQ,2026-01-12,515.9,515.85,519.6,502.05,517.0,515.6,510.12,79834,407.25,6674,24260,30.39
ACL,EQ,2026-01-12,72.3,72.3,72.35,66.51,67.25,67.6,68.42,199892,136.77,1568,139396,69.74
ACMESOLAR,EQ,2026-01-12,226.4,224.12,225.4,218.76,223.7,223.32,221.57,511050,1132.34,14782,200304,39.19
ACUTAAS,EQ,2026-01-12,1685.2,1681.0,1713.6,1641.9,1673.6,1676.5,1676.55,309476,5188.53,31686,152887,49.4
ADANIENSOL,EQ,2026-01-12,960.6,960.6,960.6,928.0,955.0,950.9,942.81,1341852,12651.14,43177,331527,24.71
ADANIENT,EQ,2026-01-12,2153.7,2156.6,2180.0,2119.0,2177.0,2171.6,2150.41,1257197,27034.92,53143,329718,26.23
ADANIGREEN,EQ,2026-01-12,946.1,947.8,949.1,921.2,944.0,942.2,935.67,2143293,20054.05,43718,584211,27.26
ADANIPORTS,EQ,2026-01-12,1435.9,1435.9,1447.1,1403.9,1445.6,1443.5,1425.22,1539180,21936.73,64681,535992,34.82
ADANIPOWER,EQ,2026-01-12,141.68,141.65,143.36,139.53,142.85,142.54,141.37,10353052,14636.08,64622,3414719,32.98
ADFFOODS,EQ,2026-01-12,198.48,197.0,197.69,192.01,195.0,194.57,193.75,98855,191.54,4591,51701,52.3
ADL,EQ,2026-01-12,77.38,78.3,78.3,75.13,75.13,76.03,76.56,1455,1.11,47,590,40.55
ADOR,EQ,2026-01-12,1057.5,1060.0,1068.7,1023.1,1051.0,1046.9,1042.9,18148,189.27,2164,9031,49.76
ADROITINFO,EQ,2026-01-12,10.0,10.13,10.18,9.45,10.18,9.92,9.8,105215,10.31,531,91904,87.35
ADSL,EQ,2026-01-12,135.5,135.5,135.5,127.52,129.7,128.85,129.68,525206,681.1,7730,267278,50.89
ADVANCE,EQ,2026-01-12,126.89,127.0,127.88,121.4,123.02,124.55,124.7,402875,502.38,3519,105548,26.2
ADVANIHOTR,EQ,2026-01-12,55.52,54.55,55.48,54.16,54.4,54.55,54.65,43467,23.76,792,27460,63.17
ADVENTHTL,EQ,2026-01-12,222.94,225.0,225.0,212.7,219.0,219.65,217.06,92992,201.85,3017,50089,53.86
ADVENZYMES,EQ,2026-01-12,302.7,300.05,301.45,284.05,284.65,285.1,288.53,409871,1182.58,11129,281933,68.79
AEGISLOG,EQ,2026-01-12,742.95,742.95,747.1,730.0,740.0,742.05,740.58,347997,2577.21,24325,206439,59.32
AEGISVOPAK,EQ,2026-01-12,228.97,227.0,231.53,224.22,226.0,226.6,227.68,942961,2146.9,12831,639732,67.84
AEQUS,EQ,2026-01-12,141.08,141.09,145.0,139.42,144.98,143.7,141.84,1510264,2142.2,10544,695408,46.05
AEROENTER,EQ,2026-01-12,79.72,80.12,80.6,77.77,79.3,79.35,78.98,372537,294.23,3417,146224,39.25
AEROFLEX,EQ,2026-01-12,183.39,183.0,185.2,179.0,184.01,184.0,182.35,580259,1058.07,10040,188690,32.52
AERONEU,EQ,2026-01-12,71.53,72.0,73.15,70.89,72.0,71.72,71.51,21499,15.37,487,7847,36.5
AETHER,EQ,2026-01-12,979.85,960.0,1004.9,940.25,983.6,984.4,985.18,313431,3087.87,27688,133669,42.65
AFCONS,EQ,2026-01-12,363.05,364.0,364.0,354.0,356.7,355.6,356.37,645692,2301.02,20108,370795,57.43
AFFLE,EQ,2026-01-12,1783.9,1760.8,1780.3,1687.3,1727.0,1726.9,1714.55,339134,5814.61,38591,145889,43.02
AFFORDABLE,EQ,2026-01-12,193.86,196.55,196.55,184.82,191.0,188.05,189.07,29552,55.87,1415,14556,49.26
AFIL,EQ,2026-01-12,5.93,6.0,6.0,5.47,5.79,5.75,5.64,2994715,168.85,3959,1803731,60.23
AFSL,EQ,2026-01-12,201.1,201.92,202.0,201.0,201.0,201.0,201.03,18213,36.61,204,14842,81.49
AGARIND,EQ,2026-01-12,719.2,718.95,718.95,694.0,712.0,711.8,705.96,15379,108.57,1500,8519,55.39
AGARWALEYE,EQ,2026-01-12,504.5,502.8,504.85,494.0,500.0,500.3,499.1,46704,233.1,3959,22007,47.12
AGI,EQ,2026-01-12,696.85,693.4,722.85,677.2,707.0,707.6,691.68,90086,623.11,7346,31685,35.17
AGIIL,EQ,2026-01-12,289.2,295.6,296.65,287.0,290.5,290.55,290.48,881190,2559.7,10025,241764,27.44
AGROPHOS,EQ,2026-01-12,37.92,37.7,39.38,36.8,39.38,38.58,37.75,14809,5.59,223,7807,52.72
AHCL,EQ,2026-01-12,142.42,144.4,144.4,132.32,136.02,135.58,137.47,121659,167.24,2409,58616,48.18
AHLADA,EQ,2026-01-12,54.35,57.0,57.0,53.11,54.36,54.72,54.56,15197,8.29,326,8815,58.0
AHLEAST,EQ,2026-01-12,139.8,143.86,143.86,135.1,137.7,137.7,138.61,1475,2.04,38,1290,87.46
AHLUCONT,EQ,2026-01-12,919.65,919.65,920.0,879.65,900.4,896.2,892.13,62520,557.76,9651,33375,53.38
AIAENG,EQ,2026-01-12,3953.7,3950.0,4043.7,3872.9,3990.0,3986.8,3928.59,45546,1789.31,10735,23517,51.63
AIIL,EQ,2026-01-12,3047.8,3068.9,3132.9,3042.1,3100.0,3098.6,3087.79,143684,4436.66,18607,76076,52.95
AIRAN,EQ,2026-01-12,16.9,16.7,17.0,16.07,16.64,16.29,16.43,92580,15.21,891,64550,69.72
AIROLAM,EQ,2026-01-12,99.0,97.25,100.99,94.5,96.18,94.95,96.21,9916,9.54,189,6580,66.36
AJANTPHARM,EQ,2026-01-12,2764.6,2758.1,2759.7,2682.7,2750.0,2729.5,2718.85,70027,1903.93,15566,39313,56.14
AJAXENGG,EQ,2026-01-12,582.2,580.0,582.2,568.05,575.95,574.8,573.76,35790,205.35,4126,21262,59.41
AJMERA,EQ,2026-01-12,933.9,922.05,937.4,905.0,918.3,920.85,919.33,46532,427.78,3957,16907,36.33
AJOONI,EQ,2026-01-12,4.2,4.19,4.19,4.0,4.11,4.09,4.08,332012,13.53,5023,215521,64.91
AKASH,EQ,2026-01-12,34.09,33.1,33.23,28.91,29.8,29.96,31.04,388485,120.6,3177,112757,29.02
AKG,EQ,2026-01-12,12.28,12.29,12.6,12.16,12.45,12.49,12.35,59695,7.37,170,53875,90.25
AKI,EQ,2026-01-12,6.27,6.6,6.6,6.1,6.17,6.17,6.17,130303,8.04,4157,99401,76.28
AKSHAR,EQ,2026-01-12,0.5,0.5,0.51,0.48,0.49,0.49,0.49,1268336,6.21,827,952295,75.08
AKSHARCHEM,EQ,2026-01-12,229.01,236.84,236.84,218.04,223.2,224.01,222.97,3602,8.03,209,1925,53.44
AKSHOPTFBR,EQ,2026-01-12,6.15,6.15,6.25,6.01,6.03,6.02,6.07,147656,8.96,415,118279,80.1
AKUMS,EQ,2026-01-12,444.8,447.45,447.45,434.4,445.5,444.3,441.19,96624,426.29,4009,42817,44.31
AKZOINDIA,EQ,2026-01-12,3133.9,3129.0,3149.0,3080.4,3141.8,3138.3,3114.78,36481,1136.3,9146,14954,40.99
ALANKIT,EQ,2026-01-12,10.45,10.67,10.67,10.31,10.35,10.39,10.41,242937,25.28,827,165336,68.06
ALBERTDAVD,EQ,2026-01-12,731.1,732.0,746.95,710.0,746.95,728.95,718.07,8104,58.19,396,4302,53.08
ALEMBICLTD,EQ,2026-01-12,98.01,98.01,98.44,97.0,97.65,97.86,97.6,395367,385.87,3205,254369,64.34
ALGOQUANT,EQ,2026-01-12,67.15,66.2,68.48,66.0,66.1,66.83,66.73,535451,357.29,6111,98897,18.47
ALICON,EQ,2026-01-12,788.35,788.35,797.4,770.0,771.2,776.65,779.38,7832,61.04,1050,3345,42.71
ALIVUS,EQ,2026-01-12,880.15,880.15,892.0,859.15,883.15,887.65,877.79,66352,582.43,10914,31149,46.95
ALKALI,EQ,2026-01-12,77.26,80.2,80.2,74.7,77.7,76.71,75.98,6583,5.0,246,4482,68.08
ALKEM,EQ,2026-01-12,5799.0,5799.0,5886.0,5713.5,5886.0,5867.0,5808.92,118161,6863.87,20236,69956,59.2
ALKYLAMINE,EQ,2026-01-12,1557.6,1539.4,1564.8,1506.7,1548.0,1546.0,1530.06,90926,1391.22,11324,22859,25.14
ALLCARGO,EQ,2026-01-12,11.07,11.07,11.07,10.68,10.9,10.88,10.86,3717908,403.63,7069,1668520,44.88
ALLDIGI,EQ,2026-01-12,818.6,815.0,855.75,802.6,830.1,827.9,827.26,5227,43.24,773,3143,60.13
ALLTIME,EQ,2026-01-12,245.8,243.0,247.1,239.0,245.0,243.15,241.85,56823,137.43,2059,34839,61.31
ALMONDZ,EQ,2026-01-12,17.76,18.12,18.27,17.22,17.26,17.45,17.76,76541,13.6,658,56044,73.22
ALOKINDS,EQ,2026-01-12,15.85,15.81,15.81,15.33,15.65,15.6,15.53,4482434,696.09,15101,1606981,35.85
ALPA,EQ,2026-01-12,75.22,75.22,76.2,73.1,74.1,74.38,74.33,9489,7.05,356,7647,80.59
ALPHA,EQ,2026-01-12,47.34,46.15,47.79,46.15,47.5,47.23,46.96,1674889,786.57,5778,950971,56.78
ALPHAETF,EQ,2026-01-12,24.84,24.73,24.95,24.43,24.86,24.81,24.66,732144,180.58,1829,424044,57.92
ALPHAGEO,EQ,2026-01-12,220.48,225.01,225.01,217.23,221.7,220.65,220.58,3794,8.37,211,2341,61.7
ALPL30IETF,EQ,2026-01-12,27.83,28.52,28.52,27.6,27.96,27.93,27.71,669085,185.38,2423,559888,83.68
AMANTA,EQ,2026-01-12,108.81,108.05,110.9,105.56,110.75,109.08,107.53,90899,97.74,1284,45120,49.64
AMBER,EQ,2026-01-12,6329.5,6302.0,6310.0,6060.5,6119.0,6118.5,6150.99,368392,22659.77,46097,157135,42.65
AMBICAAGAR,EQ,2026-01-12,25.73,25.94,25.94,25.0,25.02,25.11,25.18,4227,1.06,64,2377,56.23
AMBIKCO,EQ,2026-01-12,1209.3,1209.3,1209.3,1174.8,1195.0,1189.1,1184.9,8818,104.48,1483,5607,63.59
AMBUJACEM,EQ,2026-01-12,536.95,536.95,540.2,528.6,540.0,538.7,533.69,2484225,13258.03,33810,1403744,56.51
AMDIND,EQ,2026-01-12,44.46,44.46,45.9,42.95,45.9,44.83,44.23,13482,5.96,154,11065,82.07
AMJLAND,EQ,2026-01-12,49.36,49.36,50.38,47.65,48.2,48.28,48.66,32584,15.86,342,26944,82.69
AMNPLST,EQ,2026-01-12,186.56,186.0,191.4,185.01,185.51,185.71,187.54,3912,7.34,195,2319,59.28
AMRUTANJAN,EQ,2026-01-12,625.35,612.2,623.0,607.5,610.15,610.85,611.92,14017,85.77,1543,7112,50.74
ANANDRATHI,EQ,2026-01-12,3145.4,3149.9,3163.5,3078.0,3130.0,3131.7,3118.91,391470,12209.61,26004,263619,67.34
ANANTRAJ,EQ,2026-01-12,551.1,545.0,572.0,533.0,571.7,568.45,552.22,3239215,17887.62,75013,680146,21.0
ANDHRAPAP,EQ,2026-01-12,64.18,64.17,65.01,62.04,65.0,64.26,63.71,146985,93.64,2732,89336,60.78
ANDHRSUGAR,EQ,2026-01-12,72.14,71.01,71.79,70.11,71.2,71.14,70.89,151545,107.42,2166,88708,58.54
ANGELONE,EQ,2026-01-12,2333.5,2335.0,2375.0,2297.6,2371.9,2368.5,2340.5,1008249,23598.04,45153,290307,28.79
ANIKINDS,EQ,2026-01-12,47.43,48.29,48.29,44.5,45.39,45.37,46.5,23845,11.09,339,15105,63.35
ANMOL,EQ,2026-01-12,13.78,14.0,14.25,13.26,13.5,13.55,13.5,43193,5.83,278,31619,73.2
ANTELOPUS,EQ,2026-01-12,363.4,363.0,397.6,357.1,359.8,359.5,376.79,249042,938.37,9343,46335,18.61
ANTGRAPHIC,EQ,2026-01-12,1.02,1.03,1.03,0.94,0.96,0.97,0.97,233813,2.27,379,174798,74.76
ANTHEM,EQ,2026-01-12,629.7,629.7,630.0,604.0,619.5,617.85,613.95,206067,1265.14,17617,74921,36.36
ANUHPHR,EQ,2026-01-12,76.64,78.0,80.3,75.47,76.87,78.64,76.66,25415,19.48,566,14019,55.16
ANUP,EQ,2026-01-12,2163.6,2162.5,2162.6,2101.1,2120.0,2120.4,2119.9,16409,347.85,4238,8793,53.59
ANURAS,EQ,2026-01-12,1309.7,1309.9,1318.0,1300.1,1317.0,1312.9,1307.14,403636,5276.08,8062,51485,12.76
AONEGOLD,EQ,2026-01-12,12.77,13.12,13.15,12.87,13.14,13.14,13.07,1717337,224.51,4421,988575,57.56
AONELIQUID,EQ,2026-01-12,1042.43,1042.59,1042.59,1042.57,1042.57,1042.58,1042.57,40745,424.8,163,38928,95.54
AONENIFTY,EQ,2026-01-12,10.54,10.22,10.7,10.22,10.62,10.6,10.52,460431,48.44,2899,276775,60.11
AONETMMQ50,EQ,2026-01-12,9.57,9.87,9.87,9.41,9.85,9.61,9.52,87542,8.34,375,77497,88.53
AONETOTAL,EQ,2026-01-12,11.85,11.97,11.97,11.7,11.88,11.86,11.81,669674,79.11,2948,306381,45.75
APARINDS,EQ,2026-01-12,8188.0,8194.5,8194.5,7788.0,7855.0,7879.0,7886.56,96571,7616.13,25557,33539,34.73
APCL,EQ,2026-01-12,126.06,125.0,140.4,123.0,137.5,135.21,130.61,57855,75.56,1629,23807,41.15
APCOTEXIND,EQ,2026-01-12,359.45,356.2,358.0,343.2,349.9,352.15,349.55,20749,72.53,1167,11141,53.69
APEX,EQ,2026-01-12,259.95,257.1,277.35,251.7,272.0,273.1,266.52,1021669,2722.93,24068,117625,11.51
APLAPOLLO,EQ,2026-01-12,1890.1,1889.9,1908.8,1847.0,1905.0,1904.8,1879.54,561236,10548.64,32450,315020,56.13
APLLTD,EQ,2026-01-12,799.95,800.0,804.15,786.0,798.0,796.9,794.94,58181,462.5,9172,27212,46.77
APOLLO,EQ,2026-01-12,246.15,247.5,253.25,239.05,252.0,251.35,247.41,3110209,7695.09,34671,853102,27.43
APOLLOHOSP,EQ,2026-01-12,7256.5,7203.0,7289.5,7111.0,7267.0,7268.5,7198.0,333583,24011.31,53540,192859,57.81
APOLLOPIPE,EQ,2026-01-12,301.6,299.9,299.9,291.2,294.6,294.1,295.32,70038,206.84,2216,28919,41.29
APOLLOTYRE,EQ,2026-01-12,504.4,503.0,505.5,487.25,505.0,503.7,496.31,755693,3750.59,25269,279198,36.95
APOLSINHOT,EQ,2026-01-12,1271.6,1260.0,1303.0,1253.0,1282.0,1281.3,1274.57,2315,29.51,140,1914,82.68
APTECHT,EQ,2026-01-12,89.79,89.0,89.64,86.0,87.54,87.78,87.29,179085,156.33,3786,77081,43.04
APTUS,EQ,2026-01-12,275.45,275.5,277.0,271.45,274.9,273.9,274.14,548265,1502.99,17829,281683,51.38
ARCHIDPLY,EQ,2026-01-12,86.53,87.8,88.4,85.5,86.8,87.17,87.12,3685,3.21,106,2349,63.74
ARCHIES,EQ,2026-01-12,17.65,17.38,17.79,17.22,17.64,17.51,17.45,29896,5.22,228,18394,61.53
ARE&M,EQ,2026-01-12,896.8,893.0,896.0,876.75,887.05,888.65,888.05,343922,3054.2,26151,184010,53.5
ARENTERP,EQ,2026-01-12,44.08,44.08,48.0,43.0,45.4,44.17,44.87,1650,0.74,46,887,53.76
ARFIN,EQ,2026-01-12,79.04,80.68,82.7,79.83,81.49,81.43,81.41,2147775,1748.46,5570,1111027,51.73
ARIES,EQ,2026-01-12,310.75,309.6,311.1,302.45,308.05,308.8,307.03,17959,55.14,2197,8656,48.2
ARIHANTCAP,EQ,2026-01-12,91.46,91.01,91.54,86.97,88.17,87.83,88.66,731482,648.57,9571,359888,49.2
ARIHANTSUP,EQ,2026-01-12,311.15,303.05,320.65,303.05,319.15,313.95,308.6,21258,65.6,869,6656,31.31
ARISINFRA,EQ,2026-01-12,115.53,115.6,117.29,111.11,112.11,112.43,112.77,177607,200.28,2655,89513,50.4
ARKADE,EQ,2026-01-12,129.98,130.3,130.31,125.06,127.8,127.79,127.17,427124,543.18,5833,175637,41.12
ARMANFIN,EQ,2026-01-12,1579.8,1579.0,1579.0,1520.9,1536.7,1535.9,1545.58,42391,655.19,3977,24380,57.51
AROGRANITE,EQ,2026-01-12,28.81,29.25,29.64,28.1,28.6,28.63,28.9,7827,2.26,180,5281,67.47
ARROWGREEN,EQ,2026-01-12,485.3,485.0,488.8,463.05,479.0,477.8,474.31,38488,182.55,3543,21440,55.71
ARSSBL,EQ,2026-01-12,627.15,627.0,627.0,600.7,613.3,611.45,611.74,620866,3798.08,16254,193541,31.17
ARTEMISMED,EQ,2026-01-12,257.95,257.5,261.95,250.7,261.9,261.0,255.67,150513,384.81,4637,71543,47.53
ARTNIRMAN,EQ,2026-01-12,47.05,47.06,47.06,47.05,47.05,47.05,47.06,12,0.01,2,6,50.0
ARVIND,EQ,2026-01-12,296.0,296.7,299.3,286.0,292.8,292.85,290.84,232009,674.77,9681,93806,40.43
ARVINDFASN,EQ,2026-01-12,475.4,474.0,476.25,457.8,472.2,475.0,466.48,166277,775.65,15373,72224,43.44
ARVSMART,EQ,2026-01-12,589.95,576.1,587.4,569.2,580.1,579.95,577.15,38001,219.32,2500,15039,39.58
ASAHIINDIA,EQ,2026-01-12,949.1,943.9,943.9,911.0,929.0,921.4,922.1,139861,1289.66,16852,53104,37.97
ASAHISONG,EQ,2026-01-12,244.65,241.0,246.35,235.0,242.0,239.65,240.06,5466,13.12,339,3384,61.91
ASAL,EQ,2026-01-12,447.1,447.1,447.45,430.2,442.0,441.15,438.74,16774,73.59,2189,7907,47.14
ASALCBR,EQ,2026-01-12,902.8,905.0,905.7,877.65,897.0,894.2,893.1,44883,400.85,4738,21767,48.5
ASHAPURMIN,EQ,2026-01-12,867.0,867.85,888.0,845.65,888.0,881.6,871.09,702090,6115.8,26742,256440,36.53
ASHIANA,EQ,2026-01-12,286.4,283.0,285.45,272.25,281.1,282.4,280.01,64189,179.74,4364,32799,51.1
ASHIMASYN,EQ,2026-01-12,17.63,16.51,17.4,16.51,17.33,17.09,17.04,88400,15.06,683,53135,60.11
ASHOKA,EQ,2026-01-12,162.08,160.0,160.0,155.0,157.4,157.09,156.95,1153637,1810.67,15953,493656,42.79
ASHOKAMET,EQ,2026-01-12,14.91,14.91,15.19,14.5,15.04,14.9,14.94,19560,2.92,308,13783,70.47
ASHOKLEY,EQ,2026-01-12,187.76,189.63,189.65,183.34,187.1,187.01,186.08,13071854,24323.65,82462,6189549,47.35
ASIANENE,EQ,2026-01-12,266.9,266.9,269.0,256.5,262.0,263.3,262.47,86333,226.6,3916,24964,28.92
ASIANHOTNR,EQ,2026-01-12,327.55,334.85,334.85,315.9,320.0,319.5,320.35,22488,72.04,1754,5977,26.58
ASIANPAINT,EQ,2026-01-12,2825.5,2826.0,2900.0,2808.0,2896.2,2896.4,2863.76,1743901,49941.12,79358,966348,55.41
ASIANTILES,EQ,2026-01-12,72.37,71.8,72.6,69.3,71.06,71.49,71.18,2404375,1711.33,9082,1182170,49.17
ASKAUTOLTD,EQ,2026-01-12,474.8,480.45,480.65,451.95,462.0,462.95,462.0,296836,1371.38,13738,79119,26.65
ASMS,EQ,2026-01-12,11.56,11.5,11.58,10.95,11.0,11.13,11.17,218919,24.44,1182,139594,63.77
ASPINWALL,EQ,2026-01-12,225.35,225.35,225.35,218.0,218.15,219.25,220.51,4109,9.06,179,2792,67.95
ASTEC,EQ,2026-01-12,639.4,638.8,656.5,619.0,647.0,637.85,629.47,125720,791.36,6929,32686,26.0
ASTERDM,EQ,2026-01-12,614.5,612.5,614.5,592.25,600.4,601.1,599.58,460017,2758.18,40122,250485,54.45
ASTRAL,EQ,2026-01-12,1449.0,1455.9,1457.9,1417.0,1439.8,1438.7,1438.88,202921,2919.79,16164,59681,29.41
ASTRAMICRO,EQ,2026-01-12,986.7,979.65,988.0,952.6,978.3,974.4,972.47,270830,2633.73,18764,90733,33.5
ASTRAZEN,EQ,2026-01-12,8340.0,8382.0,8460.0,8020.0,8162.0,8215.0,8166.21,24782,2023.75,12328,10417,42.03
ASTRON,EQ,2026-01-12,5.73,5.5,5.84,5.45,5.75,5.7,5.56,54287,3.02,198,34343,63.26
ATALREAL,EQ,2026-01-12,25.41,25.7,25.95,23.55,25.45,24.69,24.42,3855169,941.27,5385,1294699,33.58
ATAM,EQ,2026-01-12,82.14,82.14,82.99,79.42,82.59,82.11,81.66,9523,7.78,366,4523,47.5
ATGL,EQ,2026-01-12,556.55,555.35,559.35,544.5,559.35,557.25,552.08,484290,2673.66,20104,144597,29.86
ATHERENERG,EQ,2026-01-12,633.3,633.3,644.0,606.15,639.4,639.3,623.39,2234389,13928.9,51164,571011,25.56
ATL,EQ,2026-01-12,26.61,26.55,27.17,26.05,27.13,26.98,26.58,161525,42.94,1291,73862,45.73
ATLANTAA,EQ,2026-01-12,46.98,46.98,47.78,43.63,45.0,45.3,46.47,513087,238.41,1717,474742,92.53
ATLANTAELE,EQ,2026-01-12,822.8,825.95,825.95,788.65,806.8,805.0,804.31,64624,519.78,6583,25288,39.13
ATLASCYCLE,EQ,2026-01-12,104.59,106.98,106.98,103.11,104.55,105.05,105.16,6398,6.73,157,4825,75.41
ATUL,EQ,2026-01-12,6074.5,6100.0,6225.5,5961.5,6185.5,6191.0,6156.02,35612,2192.28,10978,18440,51.78
ATULAUTO,EQ,2026-01-12,432.05,427.05,443.45,422.55,439.3,437.3,432.74,83387,360.85,4538,30709,36.83
AUBANK,EQ,2026-01-12,999.2,996.0,1009.8,991.7,1009.3,1007.8,1000.62,1409487,14103.6,32441,754598,53.54
AURIONPRO,EQ,2026-01-12,1055.4,1055.5,1060.5,1005.0,1029.8,1026.6,1022.53,266469,2724.73,23009,112887,42.36
AUROPHARMA,EQ,2026-01-12,1198.7,1193.1,1197.8,1166.5,1169.9,1172.9,1177.6,689082,8114.6,35141,276506,40.13
AURUM,EQ,2026-01-12,183.44,183.44,183.44,179.01,180.0,179.6,180.62,60054,108.47,1271,37419,62.31
AUSOMENT,EQ,2026-01-12,131.62,143.0,152.25,135.33,141.45,143.67,144.77,1347581,1950.84,18735,196833,14.61
AUTOAXLES,EQ,2026-01-12,1912.6,1912.6,1949.0,1876.3,1949.0,1924.1,1908.24,11023,210.34,1890,6459,58.6
