symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
ADSL,EQ,2026-02-04,133.43,131.9,137.4,124.83,132.8,133.41,131.14,356855,467.97,6193,82924,23.24
ADVAIT,EQ,2026-02-04,1471.0,1500.4,1618.7,1484.8,1542.4,1552.8,1542.95,33060,510.1,5427,12278,37.14
ADVANCE,EQ,2026-02-04,127.53,127.8,143.5,126.48,132.7,132.48,137.16,3977846,5455.95,16975,885302,22.26
ADVANIHOTR,EQ,2026-02-04,56.15,56.43,57.0,56.02,56.23,56.61,56.68,50696,28.73,776,31866,62.86
ADVENTHTL,EQ,2026-02-04,207.51,198.4,225.0,198.4,224.75,221.94,214.99,201650,433.54,4659,90848,45.05
ADVENZYMES,EQ,2026-02-04,285.7,283.25,293.2,281.0,289.95,291.85,288.05,113741,327.63,2912,67560,59.4
AEGISLOG,EQ,2026-02-04,701.0,701.1,705.1,683.4,698.9,699.65,698.08,487772,3405.04,21341,196093,40.2
AEGISVOPAK,EQ,2026-02-04,223.55,223.55,230.99,220.05,228.0,228.66,226.3,710369,1607.6,12530,284146,40.0
AEQUS,EQ,2026-02-04,136.6,135.92,142.33,134.89,140.0,140.37,139.91,1618801,2264.94,24072,771296,47.65
AEROENTER,EQ,2026-02-04,80.78,81.2,81.61,79.5,79.51,80.08,80.3,143048,114.87,925,62261,43.52
AEROFLEX,EQ,2026-02-04,185.71,185.1,189.49,181.11,188.1,188.38,185.6,879200,1631.78,13499,329318,37.46
AERONEU,EQ,2026-02-04,72.65,73.0,74.0,69.3,69.3,70.36,71.89,36038,25.91,884,19371,53.75
AETHER,EQ,2026-02-04,1006.6,1004.4,1058.3,996.4,1036.0,1035.6,1033.49,539266,5573.27,25826,214601,39.8
AFCONS,EQ,2026-02-04,338.15,338.9,346.0,337.0,343.6,343.8,342.09,175091,598.97,6725,72346,41.32
AFFLE,EQ,2026-02-04,1646.1,1638.0,1659.5,1616.0,1650.3,1654.2,1647.02,113825,1874.72,19300,60177,52.87
AFFORDABLE,EQ,2026-02-04,193.17,199.9,200.0,193.85,199.97,199.33,196.9,30410,59.88,816,21092,69.36
AFIL,EQ,2026-02-04,5.01,4.95,5.39,4.95,5.39,5.28,5.19,896679,46.5,1316,557030,62.12
AFSL,EQ,2026-02-04,201.24,201.99,202.24,201.0,201.09,201.74,201.68,2621,5.29,77,1637,62.46
AGARIND,EQ,2026-02-04,724.05,724.05,732.6,705.6,712.0,711.55,719.62,13289,95.63,1096,8608,64.78
AGARWALEYE,EQ,2026-02-04,445.7,456.2,456.2,444.4,450.0,450.35,450.01,159041,715.71,10654,56836,35.74
AGI,EQ,2026-02-04,612.55,613.95,630.0,608.2,609.5,611.35,615.13,205947,1266.84,8138,130776,63.5
AGIIL,EQ,2026-02-04,258.3,258.05,262.4,252.2,254.25,255.8,256.77,295677,759.2,5030,80021,27.06
AGROPHOS,EQ,2026-02-04,36.47,37.34,37.34,35.2,36.19,36.14,35.93,14459,5.2,343,8480,58.65
AHCL,EQ,2026-02-04,121.87,121.4,129.5,121.4,125.55,128.43,126.61,96179,121.77,1122,52159,54.23
AHLADA,EQ,2026-02-04,49.18,49.49,51.44,49.0,49.52,50.02,50.48,12682,6.4,233,7514,59.25
AHLEAST,EQ,2026-02-04,137.97,131.05,137.99,131.05,136.7,136.02,135.51,447,0.61,32,327,73.15
AHLUCONT,EQ,2026-02-04,883.1,878.0,886.5,864.55,868.25,870.2,873.07,48679,425.0,5464,30529,62.71
AIAENG,EQ,2026-02-04,4039.7,4039.7,4206.1,3897.9,4180.0,4088.5,4004.25,74942,3000.87,14242,38698,51.64
AIIL,EQ,2026-02-04,526.6,526.2,526.2,501.0,503.0,503.1,507.4,185987,943.69,14145,93294,50.16
AIRAN,EQ,2026-02-04,14.93,14.9,15.27,14.9,15.18,15.14,15.1,82764,12.5,489,53495,64.64
AIROLAM,EQ,2026-02-04,91.9,92.01,92.99,91.0,92.0,91.99,91.93,1787,1.64,77,1500,83.94
AJANTPHARM,EQ,2026-02-04,2880.1,2888.9,2889.0,2794.4,2823.0,2821.3,2823.15,128802,3636.27,18763,79813,61.97
AJAXENGG,EQ,2026-02-04,518.2,522.0,522.05,511.1,513.75,514.3,514.78,34214,176.13,2853,16964,49.58
AJMERA,EQ,2026-02-04,144.58,145.01,149.31,143.8,147.09,148.44,146.93,301760,443.37,3883,140928,46.7
AJOONI,EQ,2026-02-04,4.28,4.32,4.88,4.27,4.78,4.77,4.7,1031880,48.49,1504,693729,67.23
AKASH,EQ,2026-02-04,24.3,24.11,25.1,24.11,24.95,24.57,24.68,8671,2.14,90,5049,58.23
AKG,EQ,2026-02-04,13.99,14.09,14.2,13.87,14.17,14.01,14.01,60648,8.49,163,55527,91.56
AKI,EQ,2026-02-04,6.19,6.66,6.66,6.11,6.3,6.32,6.31,248680,15.7,344,228811,92.01
AKSHAR,EQ,2026-02-04,0.5,0.51,0.52,0.49,0.52,0.51,0.51,1823260,9.27,659,843540,46.27
AKSHARCHEM,EQ,2026-02-04,221.54,218.0,225.44,218.0,220.3,220.94,221.89,1841,4.09,104,1170,63.55
AKSHOPTFBR,EQ,2026-02-04,5.22,5.28,5.54,5.2,5.45,5.41,5.25,1291464,67.85,1443,674841,52.25
AKUMS,EQ,2026-02-04,449.2,445.1,451.05,441.0,450.0,450.2,446.84,92905,415.14,3122,48095,51.77
AKZOINDIA,EQ,2026-02-04,2852.8,2856.9,2896.0,2797.6,2891.6,2893.2,2864.95,21623,619.49,4265,10987,50.81
ALANKIT,EQ,2026-02-04,9.62,9.52,9.75,9.5,9.74,9.65,9.63,340784,32.81,819,225912,66.29
ALBERTDAVD,EQ,2026-02-04,687.9,718.0,718.0,682.05,690.0,687.5,693.68,2392,16.59,215,1746,72.99
ALEMBICLTD,EQ,2026-02-04,94.67,94.67,96.5,93.66,96.1,96.23,95.56,143475,137.1,2127,85208,59.39
ALGOQUANT,EQ,2026-02-04,61.03,61.6,62.44,60.52,60.52,61.07,61.2,518543,317.36,2007,172722,33.31
ALICON,EQ,2026-02-04,749.1,740.5,763.65,738.0,740.0,743.9,748.64,6329,47.38,572,2689,42.49
ALIVUS,EQ,2026-02-04,947.4,948.0,950.25,935.0,940.0,939.05,941.2,24594,231.48,2959,13088,53.22
ALKALI,EQ,2026-02-04,69.86,68.1,69.99,66.25,69.38,69.0,68.54,9269,6.35,216,6180,66.67
ALKEM,EQ,2026-02-04,5702.5,5678.0,5728.0,5635.0,5660.0,5653.5,5666.86,78850,4468.32,13199,48740,61.81
ALKYLAMINE,EQ,2026-02-04,1618.8,1579.3,1600.3,1565.0,1581.5,1580.0,1578.95,35640,562.74,5325,13191,37.01
ALLCARGO,EQ,2026-02-04,10.27,10.25,10.68,10.23,10.57,10.61,10.5,4575364,480.33,8185,2142906,46.84
ALLDIGI,EQ,2026-02-04,980.35,954.95,954.95,895.0,898.0,899.45,911.94,38084,347.3,2760,23496,61.7
ALLTIME,EQ,2026-02-04,248.73,248.49,248.49,238.83,241.0,243.3,242.97,43389,105.42,1389,21961,50.61
ALMONDZ,EQ,2026-02-04,14.26,14.12,15.0,14.12,14.69,14.63,14.69,63690,9.36,463,44629,70.07
ALOKINDS,EQ,2026-02-04,16.08,16.08,16.92,15.95,16.33,16.35,16.45,13288115,2185.95,21328,3691064,27.78
ALPA,EQ,2026-02-04,68.78,69.9,71.78,69.2,71.0,71.0,70.8,8484,6.01,171,6046,71.26
ALPHA,EQ,2026-02-04,46.97,47.37,47.57,46.96,47.4,47.35,47.34,1110004,525.43,2757,654496,58.96
ALPHAETF,EQ,2026-02-04,24.65,24.64,24.9,24.55,24.83,24.79,24.8,523406,129.79,801,299876,57.29
ALPHAGEO,EQ,2026-02-04,219.0,219.99,223.49,215.1,216.2,219.26,218.33,4337,9.47,186,2946,67.93
ALPL30IETF,EQ,2026-02-04,27.4,26.71,27.65,26.71,27.53,27.58,27.58,5493772,1515.16,878,5330132,97.02
AMAGI,EQ,2026-02-04,380.85,378.9,382.0,366.5,372.5,373.35,372.86,582033,2170.19,35626,377683,64.89
AMANTA,EQ,2026-02-04,106.86,107.0,108.25,106.0,108.25,107.69,107.39,27642,29.68,324,18749,67.83
AMBER,EQ,2026-02-04,6193.5,6170.5,6422.0,6154.0,6403.5,6390.0,6355.37,282005,17922.47,33244,87942,31.18
AMBICAAGAR,EQ,2026-02-04,23.37,24.2,24.2,23.24,24.02,23.95,23.66,275,0.07,38,217,78.91
AMBIKCO,EQ,2026-02-04,1330.9,1344.0,1348.9,1318.2,1335.0,1338.3,1337.33,7756,103.72,858,5781,74.54
AMBUJACEM,EQ,2026-02-04,528.25,530.9,538.0,522.55,536.0,536.95,534.22,977308,5220.96,35896,506679,51.84
AMDIND,EQ,2026-02-04,43.16,44.7,44.7,43.11,43.5,43.53,43.59,18842,8.21,181,13701,72.72
AMJLAND,EQ,2026-02-04,41.13,41.0,41.98,40.1,41.0,40.95,41.14,39258,16.15,846,17579,44.78
AMNPLST,EQ,2026-02-04,165.24,169.95,179.0,165.0,174.9,174.56,171.45,6751,11.57,311,5129,75.97
AMRUTANJAN,EQ,2026-02-04,582.7,593.2,657.95,590.0,638.0,635.05,619.63,42654,264.3,3336,17378,40.74
ANANDRATHI,EQ,2026-02-04,2951.7,2950.0,2976.9,2921.0,2941.0,2955.8,2961.86,141649,4195.45,11602,96265,67.96
ANANTRAJ,EQ,2026-02-04,566.55,559.95,566.65,548.2,555.0,555.15,555.97,3536780,19663.59,55837,937078,26.5
ANDHRAPAP,EQ,2026-02-04,65.23,65.23,67.55,64.11,67.0,67.1,66.77,211584,141.28,2563,134595,63.61
ANDHRSUGAR,EQ,2026-02-04,69.9,69.3,71.98,69.3,71.79,71.67,70.81,135706,96.09,1793,66171,48.76
ANGELONE,EQ,2026-02-04,2587.8,2590.0,2695.0,2566.7,2670.0,2686.7,2649.28,1390887,36848.47,63002,264936,19.05
ANIKINDS,EQ,2026-02-04,48.92,51.0,52.5,48.5,51.65,51.54,50.91,24924,12.69,402,15398,61.78
ANMOL,EQ,2026-02-04,11.98,12.0,12.24,11.7,12.17,12.08,11.92,62206,7.41,294,44915,72.2
ANTELOPUS,EQ,2026-02-04,545.45,551.0,592.0,542.65,577.15,579.2,575.55,763679,4395.34,20606,162947,21.34
ANTGRAPHIC,EQ,2026-02-04,0.92,0.92,0.99,0.92,0.94,0.93,0.95,249867,2.36,220,173783,69.55
ANTHEM,EQ,2026-02-04,607.4,608.7,613.75,599.0,608.95,605.3,606.12,158996,963.71,10725,89278,56.15
ANUHPHR,EQ,2026-02-04,79.03,80.99,82.88,79.79,81.8,82.0,81.28,99944,81.24,2427,39509,39.53
ANUP,EQ,2026-02-04,2072.0,2015.1,2015.1,1870.0,1940.0,1938.2,1923.89,98686,1898.61,12211,30960,31.37
ANURAS,EQ,2026-02-04,1255.7,1289.7,1289.7,1241.0,1258.6,1257.1,1255.55,129030,1620.04,7319,55908,43.33
AONEGOLD,EQ,2026-02-04,14.15,14.6,14.8,14.5,14.6,14.67,14.67,2789484,409.27,6301,1693562,60.71
AONELIQUID,EQ,2026-02-04,1045.51,1045.64,1045.64,1045.62,1045.63,1045.63,1045.63,13816,144.46,163,9998,72.37
AONENIFTY,EQ,2026-02-04,10.54,10.86,10.86,10.53,10.59,10.56,10.56,386151,40.78,3769,201799,52.26
AONETMMQ50,EQ,2026-02-04,9.61,9.65,9.72,9.6,9.72,9.68,9.66,74664,7.21,258,49338,66.08
AONETOTAL,EQ,2026-02-04,11.82,12.17,12.17,11.81,11.92,11.91,11.89,1017070,120.9,2099,640832,63.01
APARINDS,EQ,2026-02-04,9759.0,9600.0,9800.0,9370.0,9477.0,9476.5,9564.31,185329,17725.44,37440,58178,31.39
APCL,EQ,2026-02-04,144.91,140.5,144.39,140.5,143.3,142.81,142.61,4860,6.93,201,2417,49.73
APCOTEXIND,EQ,2026-02-04,366.9,368.4,379.0,360.0,375.0,375.75,371.34,30646,113.8,1226,20536,67.01
APEX,EQ,2026-02-04,352.3,352.0,402.5,335.3,373.5,376.2,376.51,10913315,41089.71,159068,789351,7.23
APLAPOLLO,EQ,2026-02-04,2137.5,2140.5,2187.4,2117.6,2171.8,2174.2,2164.45,1134262,24550.5,55096,669987,59.07
APLLTD,EQ,2026-02-04,791.65,783.0,801.0,783.0,795.75,798.35,793.88,37352,296.53,5263,17682,47.34
APOLLO,EQ,2026-02-04,249.75,250.95,251.55,245.5,249.75,249.15,248.55,1712034,4255.25,20252,603889,35.27
APOLLOHOSP,EQ,2026-02-04,7088.5,7080.0,7160.0,7050.0,7101.0,7116.0,7101.49,216137,15348.95,26595,119492,55.29
APOLLOPIPE,EQ,2026-02-04,268.1,268.15,275.5,265.85,269.75,269.35,270.73,100518,272.13,2740,53036,52.76
APOLLOTYRE,EQ,2026-02-04,504.9,504.9,521.75,502.0,514.0,512.65,512.78,1203720,6172.44,40455,552047,45.86
APOLSINHOT,EQ,2026-02-04,1310.0,1315.0,1315.0,1290.3,1311.0,1298.6,1299.22,480,6.24,98,255,53.13
APTECHT,EQ,2026-02-04,82.23,82.39,83.52,80.58,82.81,83.34,82.74,106833,88.39,1864,51850,48.53
APTUS,EQ,2026-02-04,281.4,281.05,292.55,272.2,277.0,273.65,279.41,4749653,13271.06,60459,2720329,57.27
ARCHIDPLY,EQ,2026-02-04,89.58,93.6,96.02,87.26,92.7,93.24,91.57,40504,37.09,729,15219,37.57
ARCHIES,EQ,2026-02-04,16.17,16.16,16.4,16.15,16.39,16.39,16.32,7620,1.24,47,6949,91.19
ARE&M,EQ,2026-02-04,836.3,836.3,889.95,832.0,883.0,885.7,870.5,665167,5790.27,35208,200533,30.15
ARENTERP,EQ,2026-02-04,41.06,40.99,42.39,39.11,41.79,41.08,41.21,1572,0.65,46,884,56.23
ARFIN,EQ,2026-02-04,74.71,75.5,75.95,73.68,75.35,75.33,74.61,1419037,1058.76,3898,727293,51.25
ARIES,EQ,2026-02-04,319.55,320.0,325.15,318.95,320.1,321.75,322.85,11387,36.76,635,5914,51.94
ARIHANTCAP,EQ,2026-02-04,81.5,81.0,83.0,80.51,81.85,81.67,81.72,340685,278.4,3275,107368,31.52
ARIHANTSUP,EQ,2026-02-04,291.15,273.0,305.0,273.0,294.8,295.4,297.0,15469,45.94,447,6258,40.46
ARISINFRA,EQ,2026-02-04,97.07,97.0,101.4,90.36,95.5,95.26,94.86,3397367,3222.73,24781,1195986,35.2
ARKADE,EQ,2026-02-04,122.81,123.0,128.47,122.16,127.49,127.91,126.18,323396,408.05,5031,140620,43.48
ARMANFIN,EQ,2026-02-04,1593.8,1585.8,1650.6,1570.1,1571.0,1576.1,1593.87,27525,438.71,2807,15073,54.76
AROGRANITE,EQ,2026-02-04,28.85,28.85,31.5,28.12,31.5,30.35,30.11,20216,6.09,332,13230,65.44
ARROWGREEN,EQ,2026-02-04,458.45,469.0,469.0,450.0,450.0,452.15,455.02,13987,63.64,1037,8640,61.77
ARSSBL,EQ,2026-02-04,584.25,584.25,588.8,579.05,581.55,583.05,582.45,322762,1879.93,7830,153911,47.69
ARTEMISMED,EQ,2026-02-04,217.33,219.9,223.4,210.06,215.35,214.41,215.56,672324,1449.26,11681,348086,51.77
ARTNIRMAN,EQ,2026-02-04,42.94,44.65,44.65,44.43,44.5,44.5,44.5,2171,0.97,9,2170,99.95
ARVIND,EQ,2026-02-04,359.45,360.9,378.0,352.15,370.35,371.65,368.1,1484462,5464.33,31836,408006,27.49
ARVINDFASN,EQ,2026-02-04,495.7,496.85,502.4,491.2,501.4,501.2,498.9,112810,562.81,8562,41436,36.73
ARVSMART,EQ,2026-02-04,560.45,564.95,587.6,555.6,586.0,586.0,575.91,36020,207.44,1907,17460,48.47
ASAHIINDIA,EQ,2026-02-04,992.8,992.8,994.0,959.0,964.5,963.3,968.88,77314,749.08,10528,34339,44.41
ASAHISONG,EQ,2026-02-04,224.46,225.9,239.14,225.66,231.46,234.28,232.8,10737,25.0,611,5223,48.64
ASAL,EQ,2026-02-04,454.25,449.5,464.45,449.5,455.2,458.5,459.26,13629,62.59,1033,5314,38.99
ASALCBR,EQ,2026-02-04,902.45,902.45,914.0,875.0,891.0,891.1,898.89,41488,372.93,2881,21106,50.87
ASHAPURMIN,EQ,2026-02-04,673.1,672.55,736.5,665.1,734.85,730.7,720.98,1249712,9010.23,44049,435213,34.83
ASHIANA,EQ,2026-02-04,292.85,291.4,305.0,291.05,300.5,302.75,301.01,63105,189.95,2197,36227,57.41
ASHIMASYN,EQ,2026-02-04,17.18,16.7,17.8,16.7,17.6,17.68,17.52,103675,18.16,746,70056,67.57
ASHOKA,EQ,2026-02-04,152.5,152.0,155.5,149.83,155.1,155.03,153.28,670737,1028.12,7421,296026,44.13
ASHOKAMET,EQ,2026-02-04,14.02,14.02,14.47,13.62,13.95,13.83,13.95,16405,2.29,179,11366,69.28
ASHOKLEY,EQ,2026-02-04,199.87,201.74,205.19,199.05,201.15,200.92,202.19,22146705,44777.91,190673,11437512,51.64
ASIANENE,EQ,2026-02-04,251.95,251.95,263.0,251.95,262.0,259.95,257.6,141220,363.79,2495,87733,62.13
ASIANHOTNR,EQ,2026-02-04,310.1,314.15,315.9,308.0,315.9,313.0,312.16,16560,51.69,357,5880,35.51
ASIANPAINT,EQ,2026-02-04,2426.0,2430.0,2463.8,2417.1,2450.0,2452.7,2448.56,970973,23774.82,75111,660974,68.07
ASIANTILES,EQ,2026-02-04,73.39,73.36,74.8,71.67,73.11,74.35,73.7,2511910,1851.36,6355,1513082,60.24
ASKAUTOLTD,EQ,2026-02-04,464.9,468.0,468.0,457.9,459.3,459.3,460.95,64847,298.91,3705,31067,47.91
ASMS,EQ,2026-02-04,10.88,10.81,11.96,10.81,11.96,11.95,11.89,7699371,915.44,8031,4056749,52.69
ASPINWALL,EQ,2026-02-04,216.63,216.64,216.64,212.01,215.8,215.78,215.38,2909,6.27,93,2381,81.85
ASTEC,EQ,2026-02-04,593.25,594.0,611.0,592.05,607.5,607.75,603.7,49858,300.99,2768,20633,41.38
ASTERDM,EQ,2026-02-04,546.7,545.9,545.9,519.1,540.0,540.35,532.9,1751367,9333.0,64575,883745,50.46
ASTRAL,EQ,2026-02-04,1503.5,1503.5,1510.0,1486.1,1505.0,1501.4,1497.8,738217,11057.03,41603,472161,63.96
ASTRAMICRO,EQ,2026-02-04,948.25,942.0,969.85,935.2,952.0,952.35,951.25,144249,1372.17,12403,60190,41.73
ASTRAZEN,EQ,2026-02-04,8710.0,8710.0,8775.0,8591.0,8591.0,8668.0,8715.77,5922,516.15,2237,2990,50.49
ASTRON,EQ,2026-02-04,4.08,4.08,4.28,3.9,4.03,4.06,4.12,246273,10.16,589,192857,78.31
ATALREAL,EQ,2026-02-04,26.28,26.7,27.65,26.03,26.5,27.14,26.61,2194287,583.92,2495,626480,28.55
ATAM,EQ,2026-02-04,76.22,76.22,77.8,75.5,77.3,77.06,76.79,7702,5.91,154,6983,90.66
ATGL,EQ,2026-02-04,542.35,535.05,553.15,535.05,549.6,548.9,545.72,818590,4467.21,23539,237082,28.96
ATHERENERG,EQ,2026-02-04,675.9,678.95,704.4,672.6,695.3,696.05,690.49,2423190,16731.97,46246,503437,20.78
ATL,EQ,2026-02-04,24.39,24.75,25.07,24.31,25.0,24.9,24.78,138417,34.3,910,70818,51.16
ATLANTAA,EQ,2026-02-04,44.0,44.0,46.38,43.51,46.37,46.23,45.47,78959,35.9,1458,44540,56.41
ATLANTAELE,EQ,2026-02-04,805.65,819.7,850.0,813.25,828.5,830.3,831.37,175120,1455.89,8428,59665,34.07
ATLASCYCLE,EQ,2026-02-04,95.49,98.0,99.0,93.92,97.7,94.51,95.99,6773,6.5,149,5141,75.9
ATUL,EQ,2026-02-04,6271.5,6280.0,6345.0,6164.5,6289.0,6317.5,6264.98,11762,736.89,3632,4721,40.14
ATULAUTO,EQ,2026-02-04,428.2,428.1,437.65,422.15,433.0,435.65,432.27,96632,417.71,3553,30678,31.75
AUBANK,EQ,2026-02-04,982.3,988.95,989.05,973.2,981.0,980.95,982.38,1152883,11325.66,40748,586303,50.86
AURIONPRO,EQ,2026-02-04,962.6,947.15,955.45,909.75,946.0,946.65,936.22,218357,2044.29,13312,87617,40.13
AUROPHARMA,EQ,2026-02-04,1226.1,1226.1,1237.4,1166.0,1212.7,1212.7,1204.03,1360345,16378.96,50526,413708,30.41
AURUM,EQ,2026-02-04,183.35,179.2,184.0,179.2,184.0,183.93,183.18,32962,60.38,693,23914,72.55
